"Step","sched_tune_imagenet_1_redo2 - gradient_norm","sched_tune_imagenet_1_redo2 - gradient_norm__MIN","sched_tune_imagenet_1_redo2 - gradient_norm__MAX"
"360","0.8247596649490759","0.8247596649490759","0.8247596649490759"
"370","0.8735156659700345","0.8735156659700345","0.8735156659700345"
"380","0.8648989737525459","0.8648989737525459","0.8648989737525459"
"390","0.8781843008625303","0.8781843008625303","0.8781843008625303"
"400","0.8238502921592998","0.8238502921592998","0.8238502921592998"
"410","0.8528556680342785","0.8528556680342785","0.8528556680342785"
"420","0.8590819314685191","0.8590819314685191","0.8590819314685191"
"430","0.9026481841338156","0.9026481841338156","0.9026481841338156"
"440","0.9382917557884816","0.9382917557884816","0.9382917557884816"
"450","0.9596919994599656","0.9596919994599656","0.9596919994599656"
"460","0.8237443165758042","0.8237443165758042","0.8237443165758042"
"470","1.0084526618692848","1.0084526618692848","1.0084526618692848"
"480","0.960516305872832","0.960516305872832","0.960516305872832"
"490","0.9618537301339732","0.9618537301339732","0.9618537301339732"
"500","0.997318202839144","0.997318202839144","0.997318202839144"
"510","0.9817076129296582","0.9817076129296582","0.9817076129296582"
"520","0.9063965661484196","0.9063965661484196","0.9063965661484196"
"530","0.9294356408913615","0.9294356408913615","0.9294356408913615"
"540","0.9139843616383524","0.9139843616383524","0.9139843616383524"
"550","0.9729607881486112","0.9729607881486112","0.9729607881486112"
"560","1.0075515246357163","1.0075515246357163","1.0075515246357163"
"570","1.0522875126475444","1.0522875126475444","1.0522875126475444"
"580","1.076994411078781","1.076994411078781","1.076994411078781"
"590","0.9600664357765096","0.9600664357765096","0.9600664357765096"
"600","1.118484131595094","1.118484131595094","1.118484131595094"
"610","1.0469469653932957","1.0469469653932957","1.0469469653932957"
"620","1.09338362773763","1.09338362773763","1.09338362773763"
"630","1.2033375823972492","1.2033375823972492","1.2033375823972492"
"640","1.2413998011526663","1.2413998011526663","1.2413998011526663"
"650","1.1991901081340133","1.1991901081340133","1.1991901081340133"
"660","1.0897790116246666","1.0897790116246666","1.0897790116246666"
"670","1.1647649941911136","1.1647649941911136","1.1647649941911136"
"680","1.354225413509777","1.354225413509777","1.354225413509777"
"690","1.1508449823172673","1.1508449823172673","1.1508449823172673"
"700","1.2156713673975452","1.2156713673975452","1.2156713673975452"
"710","1.212605372864784","1.212605372864784","1.212605372864784"
"720","1.2598353611198303","1.2598353611198303","1.2598353611198303"
"730","1.1491867632475392","1.1491867632475392","1.1491867632475392"
"740","1.388430710580175","1.388430710580175","1.388430710580175"
"750","1.2843789841307705","1.2843789841307705","1.2843789841307705"
"760","1.248752154338991","1.248752154338991","1.248752154338991"
"770","1.360241757906275","1.360241757906275","1.360241757906275"
"780","1.3754785715024105","1.3754785715024105","1.3754785715024105"
"790","1.1789382806365476","1.1789382806365476","1.1789382806365476"
"800","1.3052820772805729","1.3052820772805729","1.3052820772805729"
"810","1.3521465672199118","1.3521465672199118","1.3521465672199118"
"820","1.2347499670628936","1.2347499670628936","1.2347499670628936"
"830","1.2501444845708114","1.2501444845708114","1.2501444845708114"
"840","1.3235647459260462","1.3235647459260462","1.3235647459260462"
"850","1.3656000993606618","1.3656000993606618","1.3656000993606618"
"860","1.6437180262595086","1.6437180262595086","1.6437180262595086"
"870","1.3478466898068535","1.3478466898068535","1.3478466898068535"
"880","1.498294623057248","1.498294623057248","1.498294623057248"
"890","1.3519226428068898","1.3519226428068898","1.3519226428068898"
"900","1.4192127180851937","1.4192127180851937","1.4192127180851937"
"910","1.358938558712124","1.358938558712124","1.358938558712124"
"920","1.4344001210460862","1.4344001210460862","1.4344001210460862"
"930","1.3704113424643245","1.3704113424643245","1.3704113424643245"
"940","1.36153007393174","1.36153007393174","1.36153007393174"
"950","1.4889111948376272","1.4889111948376272","1.4889111948376272"
"960","1.3406135015122944","1.3406135015122944","1.3406135015122944"
"970","1.3737042894045104","1.3737042894045104","1.3737042894045104"
"980","1.4144419653341191","1.4144419653341191","1.4144419653341191"
"990","1.349865587826836","1.349865587826836","1.349865587826836"
"1000","1.3780001204159242","1.3780001204159242","1.3780001204159242"
"1010","1.3874982019526825","1.3874982019526825","1.3874982019526825"
"1020","1.3896740581157436","1.3896740581157436","1.3896740581157436"
"1030","1.421916225290364","1.421916225290364","1.421916225290364"
"1040","1.637712013614452","1.637712013614452","1.637712013614452"
"1050","1.4396736273838469","1.4396736273838469","1.4396736273838469"
"1060","1.3887699708522907","1.3887699708522907","1.3887699708522907"
"1070","1.4352758865552413","1.4352758865552413","1.4352758865552413"
"1080","1.4444717757526755","1.4444717757526755","1.4444717757526755"
"1090","1.5242657416446266","1.5242657416446266","1.5242657416446266"
"1100","1.557841436845376","1.557841436845376","1.557841436845376"
"1110","1.488757737928182","1.488757737928182","1.488757737928182"
"1120","1.481263121090575","1.481263121090575","1.481263121090575"
"1130","1.461420845504565","1.461420845504565","1.461420845504565"
"1140","1.62181819499723","1.62181819499723","1.62181819499723"
"1150","1.5083881531982242","1.5083881531982242","1.5083881531982242"
"1160","1.4754227321881417","1.4754227321881417","1.4754227321881417"
"1170","1.4388229070278094","1.4388229070278094","1.4388229070278094"
"1180","1.3994036137328718","1.3994036137328718","1.3994036137328718"
"1190","1.5967445963586255","1.5967445963586255","1.5967445963586255"
"1200","1.797903215409394","1.797903215409394","1.797903215409394"
"1210","1.4754995003711118","1.4754995003711118","1.4754995003711118"
"1220","1.479373043878412","1.479373043878412","1.479373043878412"
"1230","1.5800482325247829","1.5800482325247829","1.5800482325247829"
"1240","1.4106173244818898","1.4106173244818898","1.4106173244818898"
"1250","2.0255427951562797","2.0255427951562797","2.0255427951562797"
"1260","1.4861733519794176","1.4861733519794176","1.4861733519794176"
"1270","1.432624736782445","1.432624736782445","1.432624736782445"
"1280","1.696134414407801","1.696134414407801","1.696134414407801"
"1290","1.613714312127701","1.613714312127701","1.613714312127701"
"1300","1.530293634013299","1.530293634013299","1.530293634013299"
"1310","1.5866406263790809","1.5866406263790809","1.5866406263790809"
"1320","1.591905422855705","1.591905422855705","1.591905422855705"
"1330","1.4749958400894558","1.4749958400894558","1.4749958400894558"
"1340","1.4665146829603424","1.4665146829603424","1.4665146829603424"
"1350","1.480582771445086","1.480582771445086","1.480582771445086"
"1360","1.6205839306886478","1.6205839306886478","1.6205839306886478"
"1370","1.7916575515451685","1.7916575515451685","1.7916575515451685"
"1380","1.4767765085138684","1.4767765085138684","1.4767765085138684"
"1390","1.6020561559976063","1.6020561559976063","1.6020561559976063"
"1400","1.6139009112512748","1.6139009112512748","1.6139009112512748"
"1410","1.6646932604156748","1.6646932604156748","1.6646932604156748"
"1420","1.422241317772404","1.422241317772404","1.422241317772404"
"1430","1.6683292380336443","1.6683292380336443","1.6683292380336443"
"1440","1.507476313128597","1.507476313128597","1.507476313128597"
"1450","1.547781590441767","1.547781590441767","1.547781590441767"
"1460","1.6556597072107175","1.6556597072107175","1.6556597072107175"
"1470","1.722189268456606","1.722189268456606","1.722189268456606"
"1480","1.541800159399038","1.541800159399038","1.541800159399038"
"1490","1.5965736851748702","1.5965736851748702","1.5965736851748702"
"1500","1.4765613148726309","1.4765613148726309","1.4765613148726309"
"1510","1.511583048454795","1.511583048454795","1.511583048454795"
"1520","1.6769731229635796","1.6769731229635796","1.6769731229635796"
"1530","1.6685270254971665","1.6685270254971665","1.6685270254971665"
"1540","1.7195791282755963","1.7195791282755963","1.7195791282755963"
"1550","1.5244191407435412","1.5244191407435412","1.5244191407435412"
"1560","1.513293071915984","1.513293071915984","1.513293071915984"
"1570","1.6681112848545403","1.6681112848545403","1.6681112848545403"
"1580","1.653134715989682","1.653134715989682","1.653134715989682"
"1590","1.922560037743628","1.922560037743628","1.922560037743628"
"1600","1.630391534969008","1.630391534969008","1.630391534969008"
"1610","1.754604807462547","1.754604807462547","1.754604807462547"
"1620","1.494988181695723","1.494988181695723","1.494988181695723"
"1630","1.8124058525297784","1.8124058525297784","1.8124058525297784"
"1640","1.6651543796623922","1.6651543796623922","1.6651543796623922"
"1650","1.604987701683664","1.604987701683664","1.604987701683664"
"1660","1.5567853483053908","1.5567853483053908","1.5567853483053908"
"1670","1.640380921924145","1.640380921924145","1.640380921924145"
"1680","1.6406246734342445","1.6406246734342445","1.6406246734342445"
"1690","1.8539949072216328","1.8539949072216328","1.8539949072216328"
"1700","1.5468164534210815","1.5468164534210815","1.5468164534210815"
"1710","1.6202829961873364","1.6202829961873364","1.6202829961873364"
"1720","1.8148895171031003","1.8148895171031003","1.8148895171031003"
"1730","1.6736858372908303","1.6736858372908303","1.6736858372908303"
"1740","1.5992353773338153","1.5992353773338153","1.5992353773338153"
"1750","1.71216921175148","1.71216921175148","1.71216921175148"
"1760","1.659633073104353","1.659633073104353","1.659633073104353"
"1770","1.7295033832927522","1.7295033832927522","1.7295033832927522"
"1780","1.6285997347311072","1.6285997347311072","1.6285997347311072"
"1790","1.6536192186166014","1.6536192186166014","1.6536192186166014"
"1800","1.7708659619440037","1.7708659619440037","1.7708659619440037"
"1810","1.8389931666155683","1.8389931666155683","1.8389931666155683"
"1820","1.8338278653410152","1.8338278653410152","1.8338278653410152"
"1830","1.5814991631587645","1.5814991631587645","1.5814991631587645"
"1840","1.7450798431917844","1.7450798431917844","1.7450798431917844"
"1850","1.738108548550792","1.738108548550792","1.738108548550792"
"1860","1.7718339634764095","1.7718339634764095","1.7718339634764095"
"1870","1.8115113988778817","1.8115113988778817","1.8115113988778817"
"1880","1.5471987750010785","1.5471987750010785","1.5471987750010785"
"1890","1.817417106778726","1.817417106778726","1.817417106778726"
"1900","1.623491467603458","1.623491467603458","1.623491467603458"
"1910","1.7878648840535698","1.7878648840535698","1.7878648840535698"
"1920","1.5970466203606142","1.5970466203606142","1.5970466203606142"
"1930","1.8104590408175227","1.8104590408175227","1.8104590408175227"
"1940","1.9794430663567832","1.9794430663567832","1.9794430663567832"
"1950","1.7677809505074866","1.7677809505074866","1.7677809505074866"
"1960","1.5956341925887738","1.5956341925887738","1.5956341925887738"
"1970","1.7481126779386489","1.7481126779386489","1.7481126779386489"
"1980","1.6736616717583537","1.6736616717583537","1.6736616717583537"
"1990","1.560404425394509","1.560404425394509","1.560404425394509"
"2000","1.768514871261545","1.768514871261545","1.768514871261545"
"2010","1.7280679158923784","1.7280679158923784","1.7280679158923784"
"2020","1.7992631024364232","1.7992631024364232","1.7992631024364232"
"2030","1.681709461994546","1.681709461994546","1.681709461994546"
"2040","1.910855918302096","1.910855918302096","1.910855918302096"
"2050","1.9413196658591585","1.9413196658591585","1.9413196658591585"
"2060","1.73803120285885","1.73803120285885","1.73803120285885"
"2070","1.849632087955798","1.849632087955798","1.849632087955798"
"2080","1.8313136084979496","1.8313136084979496","1.8313136084979496"
"2090","1.6845807842946106","1.6845807842946106","1.6845807842946106"
"2100","1.7107396135225663","1.7107396135225663","1.7107396135225663"
"2110","1.6389522175186648","1.6389522175186648","1.6389522175186648"
"2120","1.832083573623552","1.832083573623552","1.832083573623552"
"2130","1.6379260209113091","1.6379260209113091","1.6379260209113091"
"2140","1.6827740971987288","1.6827740971987288","1.6827740971987288"
"2150","1.8628900408607276","1.8628900408607276","1.8628900408607276"
"2160","1.6808800873614076","1.6808800873614076","1.6808800873614076"
"2170","1.7802094639152308","1.7802094639152308","1.7802094639152308"
"2180","1.6826416573066827","1.6826416573066827","1.6826416573066827"
"2190","1.609960037738699","1.609960037738699","1.609960037738699"
"2200","1.8166462440427773","1.8166462440427773","1.8166462440427773"
"2210","1.717901610277819","1.717901610277819","1.717901610277819"
"2220","1.7196417869013056","1.7196417869013056","1.7196417869013056"
"2230","1.7265503501312225","1.7265503501312225","1.7265503501312225"
"2240","1.727271722629722","1.727271722629722","1.727271722629722"
"2250","1.633754063599706","1.633754063599706","1.633754063599706"
"2260","1.942949604103168","1.942949604103168","1.942949604103168"
"2270","1.7813519072014783","1.7813519072014783","1.7813519072014783"
"2280","1.769435200558036","1.769435200558036","1.769435200558036"
"2290","1.8874513435730849","1.8874513435730849","1.8874513435730849"
"2300","1.6777843781963322","1.6777843781963322","1.6777843781963322"
"2310","1.7253870921075567","1.7253870921075567","1.7253870921075567"
"2320","1.8027814278235508","1.8027814278235508","1.8027814278235508"
"2330","1.9218338831761403","1.9218338831761403","1.9218338831761403"
"2340","1.7014547355965046","1.7014547355965046","1.7014547355965046"
"2350","1.737703653235249","1.737703653235249","1.737703653235249"
"2360","1.697828960456695","1.697828960456695","1.697828960456695"
"2370","1.8514603251162445","1.8514603251162445","1.8514603251162445"
"2380","1.846820034000497","1.846820034000497","1.846820034000497"
"2390","1.815223443362867","1.815223443362867","1.815223443362867"
"2400","1.794107697896092","1.794107697896092","1.794107697896092"
"2410","1.7151991969594005","1.7151991969594005","1.7151991969594005"
"2420","1.8398392604206673","1.8398392604206673","1.8398392604206673"
"2430","1.8476597772177223","1.8476597772177223","1.8476597772177223"
"2440","1.766176311940615","1.766176311940615","1.766176311940615"
"2450","1.8561196266980216","1.8561196266980216","1.8561196266980216"
"2460","1.790457414522358","1.790457414522358","1.790457414522358"
"2470","1.8374509457408368","1.8374509457408368","1.8374509457408368"
"2480","1.7285711930159608","1.7285711930159608","1.7285711930159608"
"2490","1.8104545124036464","1.8104545124036464","1.8104545124036464"
"2500","1.8113908107191845","1.8113908107191845","1.8113908107191845"
"2510","1.79350027280047","1.79350027280047","1.79350027280047"
"2520","1.8580791365567777","1.8580791365567777","1.8580791365567777"
"2530","2.0004154340719364","2.0004154340719364","2.0004154340719364"
"2540","1.8777451888628764","1.8777451888628764","1.8777451888628764"
"2550","1.7732131126442054","1.7732131126442054","1.7732131126442054"
"2560","1.733852151905691","1.733852151905691","1.733852151905691"
"2570","1.7964509179681745","1.7964509179681745","1.7964509179681745"
"2580","1.9276529161136016","1.9276529161136016","1.9276529161136016"
"2590","1.7210207228390908","1.7210207228390908","1.7210207228390908"
"2600","1.7152181667786748","1.7152181667786748","1.7152181667786748"
"2610","1.8323241308980176","1.8323241308980176","1.8323241308980176"
"2620","1.8392012237190971","1.8392012237190971","1.8392012237190971"
"2630","1.8216205299088009","1.8216205299088009","1.8216205299088009"
"2640","1.7281091169793004","1.7281091169793004","1.7281091169793004"
"2650","1.9130075594159217","1.9130075594159217","1.9130075594159217"
"2660","1.7464728099661768","1.7464728099661768","1.7464728099661768"
"2670","1.8837687756161012","1.8837687756161012","1.8837687756161012"
"2680","1.917461649119403","1.917461649119403","1.917461649119403"
"2690","1.8301722965600884","1.8301722965600884","1.8301722965600884"
"2700","1.7966274207927573","1.7966274207927573","1.7966274207927573"
"2710","1.9044567989980372","1.9044567989980372","1.9044567989980372"
"2720","1.8688906972352228","1.8688906972352228","1.8688906972352228"
"2730","1.9284342875175111","1.9284342875175111","1.9284342875175111"
"2740","1.8665803410217017","1.8665803410217017","1.8665803410217017"
"2750","1.8955483425755768","1.8955483425755768","1.8955483425755768"
"2760","1.8741004913560704","1.8741004913560704","1.8741004913560704"
"2770","1.8896137875844812","1.8896137875844812","1.8896137875844812"
"2780","1.9985525882507733","1.9985525882507733","1.9985525882507733"
"2790","1.8760772397361536","1.8760772397361536","1.8760772397361536"
"2800","1.8875264069282225","1.8875264069282225","1.8875264069282225"
"2810","1.8155113052870273","1.8155113052870273","1.8155113052870273"
"2820","1.9440310038552504","1.9440310038552504","1.9440310038552504"
"2830","2.054291875777719","2.054291875777719","2.054291875777719"
"2840","2.0339629939589283","2.0339629939589283","2.0339629939589283"
"2850","1.9390899918963913","1.9390899918963913","1.9390899918963913"
"2860","1.9678808879602068","1.9678808879602068","1.9678808879602068"
"2870","1.9873071150624109","1.9873071150624109","1.9873071150624109"
"2880","1.9735832224950192","1.9735832224950192","1.9735832224950192"
"2890","1.9043656178011508","1.9043656178011508","1.9043656178011508"
"2900","2.0484830456596868","2.0484830456596868","2.0484830456596868"
"2910","2.1209800324273544","2.1209800324273544","2.1209800324273544"
"2920","2.0285700227485757","2.0285700227485757","2.0285700227485757"
"2930","1.870397403574259","1.870397403574259","1.870397403574259"
"2940","1.9760360804063912","1.9760360804063912","1.9760360804063912"
"2950","1.9892369274156727","1.9892369274156727","1.9892369274156727"
"2960","2.047337122727289","2.047337122727289","2.047337122727289"
"2970","1.8303135991463897","1.8303135991463897","1.8303135991463897"
"2980","2.003906391672074","2.003906391672074","2.003906391672074"
"2990","1.8577134909107116","1.8577134909107116","1.8577134909107116"
"3000","1.932200132344997","1.932200132344997","1.932200132344997"
"3010","1.9721981994766085","1.9721981994766085","1.9721981994766085"
"3020","1.873977733585197","1.873977733585197","1.873977733585197"
"3030","1.9807967407649272","1.9807967407649272","1.9807967407649272"
"3040","1.952074383181441","1.952074383181441","1.952074383181441"
"3050","1.8688730683049428","1.8688730683049428","1.8688730683049428"
"3060","1.8790417336092935","1.8790417336092935","1.8790417336092935"
"3070","1.9716016125236664","1.9716016125236664","1.9716016125236664"
"3080","1.899160767504135","1.899160767504135","1.899160767504135"
"3090","1.9384605947539892","1.9384605947539892","1.9384605947539892"
"3100","1.9422457789817196","1.9422457789817196","1.9422457789817196"
"3110","1.938763854767833","1.938763854767833","1.938763854767833"
"3120","2.009917296652297","2.009917296652297","2.009917296652297"
"3130","2.1505745996546692","2.1505745996546692","2.1505745996546692"
"3140","1.886485784280205","1.886485784280205","1.886485784280205"
"3150","1.887958881632458","1.887958881632458","1.887958881632458"
"3160","1.8512117517938649","1.8512117517938649","1.8512117517938649"
"3170","1.9494783859806184","1.9494783859806184","1.9494783859806184"
"3180","1.84714240904264","1.84714240904264","1.84714240904264"
"3190","1.8937699125013905","1.8937699125013905","1.8937699125013905"
"3200","1.9045089343607675","1.9045089343607675","1.9045089343607675"
"3210","2.008942844224666","2.008942844224666","2.008942844224666"
"3220","1.9400199245491496","1.9400199245491496","1.9400199245491496"
"3230","2.0056707700850764","2.0056707700850764","2.0056707700850764"
"3240","1.986346467374974","1.986346467374974","1.986346467374974"
"3250","1.9131655014415785","1.9131655014415785","1.9131655014415785"
"3260","1.9265567642792096","1.9265567642792096","1.9265567642792096"
"3270","1.9190812802034367","1.9190812802034367","1.9190812802034367"
"3280","1.958225135965004","1.958225135965004","1.958225135965004"
"3290","2.0326360731811013","2.0326360731811013","2.0326360731811013"
"3300","2.0647966157224147","2.0647966157224147","2.0647966157224147"
"3310","2.2040838504739377","2.2040838504739377","2.2040838504739377"
"3320","1.9443751479017144","1.9443751479017144","1.9443751479017144"
"3330","2.0559919300199794","2.0559919300199794","2.0559919300199794"
"3340","2.0581036049423256","2.0581036049423256","2.0581036049423256"
"3350","1.9538483557567208","1.9538483557567208","1.9538483557567208"
"3360","1.9834246138736804","1.9834246138736804","1.9834246138736804"
"3370","2.092352520242651","2.092352520242651","2.092352520242651"
"3380","1.9353260546104851","1.9353260546104851","1.9353260546104851"
"3390","1.948537683307877","1.948537683307877","1.948537683307877"
"3400","2.021260053311136","2.021260053311136","2.021260053311136"
"3410","2.020647195617811","2.020647195617811","2.020647195617811"
"3420","1.98935767184607","1.98935767184607","1.98935767184607"
"3430","1.9729709744067272","1.9729709744067272","1.9729709744067272"
"3440","1.9030492087819737","1.9030492087819737","1.9030492087819737"
"3450","2.1696855162589204","2.1696855162589204","2.1696855162589204"
"3460","1.9781480640711728","1.9781480640711728","1.9781480640711728"
"3470","1.990957103982257","1.990957103982257","1.990957103982257"
"3480","1.994935838158377","1.994935838158377","1.994935838158377"
"3490","2.132195026042897","2.132195026042897","2.132195026042897"
"3500","1.9755760731918328","1.9755760731918328","1.9755760731918328"
"3510","2.0731251697872217","2.0731251697872217","2.0731251697872217"
"3520","2.014734889443613","2.014734889443613","2.014734889443613"
"3530","2.07253651456649","2.07253651456649","2.07253651456649"
"3540","2.0307292570902424","2.0307292570902424","2.0307292570902424"
"3550","2.068774715280614","2.068774715280614","2.068774715280614"
"3560","2.0887643561253015","2.0887643561253015","2.0887643561253015"
"3570","2.0444009038809425","2.0444009038809425","2.0444009038809425"
"3580","2.073511821391804","2.073511821391804","2.073511821391804"
"3590","2.049392498867839","2.049392498867839","2.049392498867839"
"3600","2.044656949980712","2.044656949980712","2.044656949980712"
"3610","1.937250595001823","1.937250595001823","1.937250595001823"
"3620","2.0696097055103557","2.0696097055103557","2.0696097055103557"
"3630","2.207329115695017","2.207329115695017","2.207329115695017"
"3640","1.972325162454709","1.972325162454709","1.972325162454709"
"3650","1.9966169176840955","1.9966169176840955","1.9966169176840955"
"3660","2.038269985678751","2.038269985678751","2.038269985678751"
"3670","2.103816143154111","2.103816143154111","2.103816143154111"
"3680","2.013782253139333","2.013782253139333","2.013782253139333"
"3690","2.0580256680223283","2.0580256680223283","2.0580256680223283"
"3700","2.0705460966876963","2.0705460966876963","2.0705460966876963"
"3710","1.9762357756836948","1.9762357756836948","1.9762357756836948"
"3720","2.043943222918232","2.043943222918232","2.043943222918232"
"3730","2.0571585873636433","2.0571585873636433","2.0571585873636433"
"3740","2.0452357479240466","2.0452357479240466","2.0452357479240466"
"3750","1.9351720700697368","1.9351720700697368","1.9351720700697368"
"3760","2.217980573180795","2.217980573180795","2.217980573180795"
"3770","2.0817082867424195","2.0817082867424195","2.0817082867424195"
"3780","2.1743426002854314","2.1743426002854314","2.1743426002854314"
"3790","2.0793847291869394","2.0793847291869394","2.0793847291869394"
"3800","2.1211273086908853","2.1211273086908853","2.1211273086908853"
"3810","1.9842935247029272","1.9842935247029272","1.9842935247029272"
"3820","2.046886315234602","2.046886315234602","2.046886315234602"
"3830","2.1329294671001993","2.1329294671001993","2.1329294671001993"
"3840","2.234263385738933","2.234263385738933","2.234263385738933"
"3850","2.007683722181312","2.007683722181312","2.007683722181312"
"3860","2.1120990797845556","2.1120990797845556","2.1120990797845556"
"3870","2.0685378251261723","2.0685378251261723","2.0685378251261723"
"3880","2.0355164806585853","2.0355164806585853","2.0355164806585853"
"3890","2.0051165916862805","2.0051165916862805","2.0051165916862805"
"3900","2.098443474768092","2.098443474768092","2.098443474768092"
"3910","2.0314950497610567","2.0314950497610567","2.0314950497610567"
"3920","2.0835741195969772","2.0835741195969772","2.0835741195969772"
"3930","2.1125701092086935","2.1125701092086935","2.1125701092086935"
"3940","2.0838156245092803","2.0838156245092803","2.0838156245092803"
"3950","2.1297531747260474","2.1297531747260474","2.1297531747260474"
"3960","2.0323235723199917","2.0323235723199917","2.0323235723199917"
"3970","1.9915341473712056","1.9915341473712056","1.9915341473712056"
"3980","2.744363366979353","2.744363366979353","2.744363366979353"
"3990","2.1331821832542115","2.1331821832542115","2.1331821832542115"
"4000","2.015502835139669","2.015502835139669","2.015502835139669"
"4010","2.062609909051972","2.062609909051972","2.062609909051972"
"4020","2.1143940674299984","2.1143940674299984","2.1143940674299984"
"4030","2.0870429882444816","2.0870429882444816","2.0870429882444816"
"4040","2.0844464858132783","2.0844464858132783","2.0844464858132783"
"4050","2.1093865774021343","2.1093865774021343","2.1093865774021343"
"4060","2.0767423575867636","2.0767423575867636","2.0767423575867636"
"4070","2.1346600795492088","2.1346600795492088","2.1346600795492088"
"4080","2.0076083469228214","2.0076083469228214","2.0076083469228214"
"4090","1.980545886505379","1.980545886505379","1.980545886505379"
"4100","2.09086553196661","2.09086553196661","2.09086553196661"
"4110","2.108435445591093","2.108435445591093","2.108435445591093"
"4120","1.9163789586652225","1.9163789586652225","1.9163789586652225"
"4130","1.987274002561487","1.987274002561487","1.987274002561487"
"4140","2.1103452692890454","2.1103452692890454","2.1103452692890454"
"4150","2.1693085477097473","2.1693085477097473","2.1693085477097473"
"4160","2.0109478223638337","2.0109478223638337","2.0109478223638337"
"4170","2.140016851850229","2.140016851850229","2.140016851850229"
"4180","2.017189005971179","2.017189005971179","2.017189005971179"
"4190","2.1065869647452105","2.1065869647452105","2.1065869647452105"
"4200","2.0942115097562435","2.0942115097562435","2.0942115097562435"
"4210","1.983895539437448","1.983895539437448","1.983895539437448"
"4220","2.0546589237572555","2.0546589237572555","2.0546589237572555"
"4230","2.172618613134509","2.172618613134509","2.172618613134509"
"4240","2.08735969867416","2.08735969867416","2.08735969867416"
"4250","2.0357054466725684","2.0357054466725684","2.0357054466725684"
"4260","2.0529128510230388","2.0529128510230388","2.0529128510230388"
"4270","2.1280377788772307","2.1280377788772307","2.1280377788772307"
"4280","2.007553595492982","2.007553595492982","2.007553595492982"
"4290","2.272948112854626","2.272948112854626","2.272948112854626"
"4300","2.1899425788157307","2.1899425788157307","2.1899425788157307"
"4310","2.137711029564786","2.137711029564786","2.137711029564786"
"4320","2.106004735869734","2.106004735869734","2.106004735869734"
"4330","2.1051837433318976","2.1051837433318976","2.1051837433318976"
"4340","2.2383018621281416","2.2383018621281416","2.2383018621281416"
"4350","2.1473865742038396","2.1473865742038396","2.1473865742038396"
"4360","2.0198929736146938","2.0198929736146938","2.0198929736146938"
"4370","2.0861070448103023","2.0861070448103023","2.0861070448103023"
"4380","2.0852012220470315","2.0852012220470315","2.0852012220470315"
"4390","2.192246378250158","2.192246378250158","2.192246378250158"
"4400","2.046996276371387","2.046996276371387","2.046996276371387"
"4410","2.1304777707855305","2.1304777707855305","2.1304777707855305"
"4420","2.12313665047485","2.12313665047485","2.12313665047485"
"4430","2.1534898199199106","2.1534898199199106","2.1534898199199106"
"4440","2.1024165277600217","2.1024165277600217","2.1024165277600217"
"4450","2.1935289470754684","2.1935289470754684","2.1935289470754684"
"4460","2.1953470050649835","2.1953470050649835","2.1953470050649835"
"4470","1.9753287450471944","1.9753287450471944","1.9753287450471944"
"4480","2.098598614224958","2.098598614224958","2.098598614224958"
