"Step","base_configs - grad_norm","base_configs - grad_norm__MIN","base_configs - grad_norm__MAX"
"11931","0.32654875716511333","0.32654875716511333","0.32654875716511333"
"11941","0.17187537002575434","0.17187537002575434","0.17187537002575434"
"11951","0.31017681881767006","0.31017681881767006","0.31017681881767006"
"11961","0.20818769270416004","0.20818769270416004","0.20818769270416004"
"11971","0.18570976182012663","0.18570976182012663","0.18570976182012663"
"11981","0.3839315385711663","0.3839315385711663","0.3839315385711663"
"11991","0.2279570278770549","0.2279570278770549","0.2279570278770549"
"12001","0.2160284314169018","0.2160284314169018","0.2160284314169018"
"12011","0.14908886430254747","0.14908886430254747","0.14908886430254747"
"12021","0.09923509215415348","0.09923509215415348","0.09923509215415348"
"12031","0.25051000667762086","0.25051000667762086","0.25051000667762086"
"12041","0.1630122853396946","0.1630122853396946","0.1630122853396946"
"12051","0.12239366855791271","0.12239366855791271","0.12239366855791271"
"12061","0.33673083229763623","0.33673083229763623","0.33673083229763623"
"12071","0.24599295302667523","0.24599295302667523","0.24599295302667523"
"12081","0.17860754868251544","0.17860754868251544","0.17860754868251544"
"12091","0.13184371277745205","0.13184371277745205","0.13184371277745205"
"12101","0.1667852082366342","0.1667852082366342","0.1667852082366342"
"12111","0.10741839923074896","0.10741839923074896","0.10741839923074896"
"12121","0.13273311833045143","0.13273311833045143","0.13273311833045143"
"12131","0.2528617866315894","0.2528617866315894","0.2528617866315894"
"12137","0.13146709726434314","0.13146709726434314","0.13146709726434314"
"12147","0.10828546272595588","0.10828546272595588","0.10828546272595588"
"12157","0.19091112284510864","0.19091112284510864","0.19091112284510864"
"12167","0.20879747603683063","0.20879747603683063","0.20879747603683063"
"12177","0.12814143885626353","0.12814143885626353","0.12814143885626353"
"12187","0.06635711387355374","0.06635711387355374","0.06635711387355374"
"12197","0.15205311024936882","0.15205311024936882","0.15205311024936882"
"12207","0.16956082610981604","0.16956082610981604","0.16956082610981604"
"12217","0.09325236224779662","0.09325236224779662","0.09325236224779662"
"12227","0.22819674951492108","0.22819674951492108","0.22819674951492108"
"12237","0.1037724679098254","0.1037724679098254","0.1037724679098254"
"12247","0.10283401290744223","0.10283401290744223","0.10283401290744223"
"12257","0.20326163428770017","0.20326163428770017","0.20326163428770017"
"12267","0.15884188247293304","0.15884188247293304","0.15884188247293304"
"12277","0.17858407299825557","0.17858407299825557","0.17858407299825557"
"12287","0.09532568339456347","0.09532568339456347","0.09532568339456347"
"12297","0.13499822011749366","0.13499822011749366","0.13499822011749366"
"12307","0.16767512530864423","0.16767512530864423","0.16767512530864423"
"12317","0.35776612533742713","0.35776612533742713","0.35776612533742713"
"12327","0.09054112788577476","0.09054112788577476","0.09054112788577476"
"12337","0.12905363051383617","0.12905363051383617","0.12905363051383617"
"12347","0.20361327638236645","0.20361327638236645","0.20361327638236645"
"12357","0.3010894448537327","0.3010894448537327","0.3010894448537327"
"12367","0.17358511528936868","0.17358511528936868","0.17358511528936868"
"12377","0.1636301238455619","0.1636301238455619","0.1636301238455619"
"12387","0.5984789552685956","0.5984789552685956","0.5984789552685956"
"12397","0.270827260478016","0.270827260478016","0.270827260478016"
"12407","0.2120311141954533","0.2120311141954533","0.2120311141954533"
"12417","0.14261138413548777","0.14261138413548777","0.14261138413548777"
"12427","0.2862255291209822","0.2862255291209822","0.2862255291209822"
"12433","0.10179791085376184","0.10179791085376184","0.10179791085376184"
"12443","0.14870788638512053","0.14870788638512053","0.14870788638512053"
"12453","0.26794010501973403","0.26794010501973403","0.26794010501973403"
"12463","0.11994753467153042","0.11994753467153042","0.11994753467153042"
"12473","0.1802655063882165","0.1802655063882165","0.1802655063882165"
"12483","0.1901275434873528","0.1901275434873528","0.1901275434873528"
"12493","0.08684781879565603","0.08684781879565603","0.08684781879565603"
"12503","0.13833597208302562","0.13833597208302562","0.13833597208302562"
"12513","0.3477154488187144","0.3477154488187144","0.3477154488187144"
"12523","0.13491008289443812","0.13491008289443812","0.13491008289443812"
"12533","0.2344936487245353","0.2344936487245353","0.2344936487245353"
"12543","0.18428300058405353","0.18428300058405353","0.18428300058405353"
"12553","0.09299448325748712","0.09299448325748712","0.09299448325748712"
"12563","0.362939644999711","0.362939644999711","0.362939644999711"
"12573","0.09164568403841009","0.09164568403841009","0.09164568403841009"
"12583","0.15386538613533743","0.15386538613533743","0.15386538613533743"
"12593","0.12283689180742256","0.12283689180742256","0.12283689180742256"
"12603","0.10052086629901846","0.10052086629901846","0.10052086629901846"
"12613","0.1506043577826103","0.1506043577826103","0.1506043577826103"
"12623","0.17291364453030375","0.17291364453030375","0.17291364453030375"
"12633","0.07375910221008045","0.07375910221008045","0.07375910221008045"
"12643","0.13262497179207958","0.13262497179207958","0.13262497179207958"
"12653","0.12526330084879692","0.12526330084879692","0.12526330084879692"
"12663","0.10550115647933636","0.10550115647933636","0.10550115647933636"
"12673","0.21395969831724404","0.21395969831724404","0.21395969831724404"
"12683","0.245456393677479","0.245456393677479","0.245456393677479"
"12693","0.3169688020209521","0.3169688020209521","0.3169688020209521"
"12703","0.3725531773328726","0.3725531773328726","0.3725531773328726"
"12713","0.1601482496526127","0.1601482496526127","0.1601482496526127"
"12723","0.11883543896869136","0.11883543896869136","0.11883543896869136"
"12729","0.07961630136258419","0.07961630136258419","0.07961630136258419"
"12739","0.10553362204511692","0.10553362204511692","0.10553362204511692"
"12749","0.12189825596556858","0.12189825596556858","0.12189825596556858"
"12759","0.17876621159005493","0.17876621159005493","0.17876621159005493"
"12769","0.24606074031331696","0.24606074031331696","0.24606074031331696"
"12779","0.1340461954354527","0.1340461954354527","0.1340461954354527"
"12789","0.11113657920363108","0.11113657920363108","0.11113657920363108"
"12799","0.3064272892305341","0.3064272892305341","0.3064272892305341"
"12809","0.1607621033886308","0.1607621033886308","0.1607621033886308"
"12819","0.1319456405333032","0.1319456405333032","0.1319456405333032"
"12829","0.13472699245959704","0.13472699245959704","0.13472699245959704"
"12839","0.12429683696321168","0.12429683696321168","0.12429683696321168"
"12849","0.1711915552601788","0.1711915552601788","0.1711915552601788"
"12859","0.07465727433122576","0.07465727433122576","0.07465727433122576"
"12869","0.12447224743020267","0.12447224743020267","0.12447224743020267"
"12879","0.372869501800941","0.372869501800941","0.372869501800941"
"12889","0.1539405026194495","0.1539405026194495","0.1539405026194495"
"12899","0.061207338280403034","0.061207338280403034","0.061207338280403034"
"12909","0.1491987526548741","0.1491987526548741","0.1491987526548741"
"12919","0.0894172563422729","0.0894172563422729","0.0894172563422729"
"12929","0.1163344889825826","0.1163344889825826","0.1163344889825826"
"12939","0.1982050929868724","0.1982050929868724","0.1982050929868724"
"12949","0.36874473311552375","0.36874473311552375","0.36874473311552375"
"12959","0.15163969455772955","0.15163969455772955","0.15163969455772955"
"12969","0.11093843148985603","0.11093843148985603","0.11093843148985603"
"12979","0.16214740414798293","0.16214740414798293","0.16214740414798293"
"12989","0.2499836348003855","0.2499836348003855","0.2499836348003855"
"12999","0.11536414523041","0.11536414523041","0.11536414523041"
"13009","0.1562979222201648","0.1562979222201648","0.1562979222201648"
"13019","0.32809890453768065","0.32809890453768065","0.32809890453768065"
"13025","0.31202799689361915","0.31202799689361915","0.31202799689361915"
"13035","0.3409442563861759","0.3409442563861759","0.3409442563861759"
"13045","0.10503445277621178","0.10503445277621178","0.10503445277621178"
"13055","0.07328053694743081","0.07328053694743081","0.07328053694743081"
"13065","0.11391869029231008","0.11391869029231008","0.11391869029231008"
"13075","0.2057875809611662","0.2057875809611662","0.2057875809611662"
"13085","0.12754512024373132","0.12754512024373132","0.12754512024373132"
"13095","0.2542617232595938","0.2542617232595938","0.2542617232595938"
"13105","0.22066308758093983","0.22066308758093983","0.22066308758093983"
"13115","0.1628553879407561","0.1628553879407561","0.1628553879407561"
"13125","0.2410235477896945","0.2410235477896945","0.2410235477896945"
"13135","0.118683528476765","0.118683528476765","0.118683528476765"
"13145","0.08438835691970417","0.08438835691970417","0.08438835691970417"
"13155","0.24802409254853575","0.24802409254853575","0.24802409254853575"
"13165","0.11422025336472492","0.11422025336472492","0.11422025336472492"
"13175","0.15279390377097246","0.15279390377097246","0.15279390377097246"
"13185","0.2055923906687238","0.2055923906687238","0.2055923906687238"
"13195","0.4489881348124992","0.4489881348124992","0.4489881348124992"
"13205","0.270552299279254","0.270552299279254","0.270552299279254"
"13215","0.24511603147861075","0.24511603147861075","0.24511603147861075"
"13225","0.1576151124074659","0.1576151124074659","0.1576151124074659"
"13235","0.15301262056065082","0.15301262056065082","0.15301262056065082"
"13245","0.12041230025335212","0.12041230025335212","0.12041230025335212"
"13255","0.2770559922928513","0.2770559922928513","0.2770559922928513"
"13265","0.11794863542696428","0.11794863542696428","0.11794863542696428"
"13275","0.21395505031723097","0.21395505031723097","0.21395505031723097"
"13285","0.08714153918433183","0.08714153918433183","0.08714153918433183"
"13295","0.17257677785602524","0.17257677785602524","0.17257677785602524"
"13305","0.3459123027797302","0.3459123027797302","0.3459123027797302"
"13315","0.2185817799452928","0.2185817799452928","0.2185817799452928"
"13321","0.2883930400455871","0.2883930400455871","0.2883930400455871"
"13331","0.12036456672782472","0.12036456672782472","0.12036456672782472"
"13341","0.10560188910488462","0.10560188910488462","0.10560188910488462"
"13351","0.2194956600038355","0.2194956600038355","0.2194956600038355"
"13361","0.15209073744484652","0.15209073744484652","0.15209073744484652"
"13371","0.18386841521587183","0.18386841521587183","0.18386841521587183"
"13381","0.1212136368001032","0.1212136368001032","0.1212136368001032"
"13391","0.1580929901908876","0.1580929901908876","0.1580929901908876"
"13401","0.3398651271429209","0.3398651271429209","0.3398651271429209"
"13411","0.06286462336720315","0.06286462336720315","0.06286462336720315"
"13421","0.23187556239465112","0.23187556239465112","0.23187556239465112"
"13431","0.31582299584562906","0.31582299584562906","0.31582299584562906"
"13441","0.08215914383361478","0.08215914383361478","0.08215914383361478"
"13451","0.08311866828617122","0.08311866828617122","0.08311866828617122"
"13461","0.134313376181175","0.134313376181175","0.134313376181175"
"13471","0.3079813508452017","0.3079813508452017","0.3079813508452017"
"13481","0.11669295565507196","0.11669295565507196","0.11669295565507196"
"13491","0.1486076522386562","0.1486076522386562","0.1486076522386562"
"13501","0.09576571053221516","0.09576571053221516","0.09576571053221516"
"13511","0.22471161766773012","0.22471161766773012","0.22471161766773012"
"13521","0.16256700905249036","0.16256700905249036","0.16256700905249036"
"13531","0.3302738364517652","0.3302738364517652","0.3302738364517652"
"13541","0.1262167791059451","0.1262167791059451","0.1262167791059451"
"13551","0.21667515094612944","0.21667515094612944","0.21667515094612944"
"13561","0.2188428202827303","0.2188428202827303","0.2188428202827303"
"13571","0.12968867478429846","0.12968867478429846","0.12968867478429846"
"13581","0.07456720781098053","0.07456720781098053","0.07456720781098053"
"13591","0.10935918726785213","0.10935918726785213","0.10935918726785213"
"13601","0.2205030689945975","0.2205030689945975","0.2205030689945975"
"13611","0.15903582117605972","0.15903582117605972","0.15903582117605972"
"13617","0.10885898649892892","0.10885898649892892","0.10885898649892892"
"13627","0.15793811706579203","0.15793811706579203","0.15793811706579203"
"13637","0.1751094311539905","0.1751094311539905","0.1751094311539905"
"13647","0.11410322865656052","0.11410322865656052","0.11410322865656052"
"13657","0.14531079051945242","0.14531079051945242","0.14531079051945242"
"13667","0.2032723604524053","0.2032723604524053","0.2032723604524053"
"13677","0.27626002559991264","0.27626002559991264","0.27626002559991264"
"13687","0.11058765736731752","0.11058765736731752","0.11058765736731752"
"13697","0.0937898126308818","0.0937898126308818","0.0937898126308818"
"13707","0.16254476446142346","0.16254476446142346","0.16254476446142346"
"13717","0.1401906592217923","0.1401906592217923","0.1401906592217923"
"13727","0.12238455202146334","0.12238455202146334","0.12238455202146334"
"13737","0.136376964876974","0.136376964876974","0.136376964876974"
"13747","0.0997810264632142","0.0997810264632142","0.0997810264632142"
"13757","0.10755056439863132","0.10755056439863132","0.10755056439863132"
"13767","0.10393976611609006","0.10393976611609006","0.10393976611609006"
"13777","0.15479226634277124","0.15479226634277124","0.15479226634277124"
"13787","0.09605733381245574","0.09605733381245574","0.09605733381245574"
"13797","0.19429108499663889","0.19429108499663889","0.19429108499663889"
"13807","0.267070026175903","0.267070026175903","0.267070026175903"
"13817","0.2089206970925934","0.2089206970925934","0.2089206970925934"
"13827","0.195980813472061","0.195980813472061","0.195980813472061"
"13837","0.14212164297807722","0.14212164297807722","0.14212164297807722"
"13847","0.21729992200085885","0.21729992200085885","0.21729992200085885"
"13857","0.12107159047354432","0.12107159047354432","0.12107159047354432"
"13867","0.24179438665317007","0.24179438665317007","0.24179438665317007"
"13877","0.4718874798634266","0.4718874798634266","0.4718874798634266"
"13887","0.06968752445834628","0.06968752445834628","0.06968752445834628"
"13897","0.2348485806204085","0.2348485806204085","0.2348485806204085"
"13907","0.29483225597472107","0.29483225597472107","0.29483225597472107"
"13913","0.4983859077148613","0.4983859077148613","0.4983859077148613"
"13923","0.16295977262026706","0.16295977262026706","0.16295977262026706"
"13933","0.20263089482587968","0.20263089482587968","0.20263089482587968"
"13943","0.31304196842547694","0.31304196842547694","0.31304196842547694"
"13953","0.1357613781315983","0.1357613781315983","0.1357613781315983"
"13963","0.10944184640590995","0.10944184640590995","0.10944184640590995"
"13973","0.13827701425073033","0.13827701425073033","0.13827701425073033"
"13983","0.08855648450400312","0.08855648450400312","0.08855648450400312"
"13993","0.2743315664877309","0.2743315664877309","0.2743315664877309"
"14003","0.2049494917832399","0.2049494917832399","0.2049494917832399"
"14013","0.10641725914504677","0.10641725914504677","0.10641725914504677"
"14023","0.15131426753067462","0.15131426753067462","0.15131426753067462"
"14033","0.10295623694095732","0.10295623694095732","0.10295623694095732"
"14043","0.19846416463568897","0.19846416463568897","0.19846416463568897"
"14053","0.2440478850567277","0.2440478850567277","0.2440478850567277"
"14063","0.1307121418210325","0.1307121418210325","0.1307121418210325"
"14073","0.13258494305588134","0.13258494305588134","0.13258494305588134"
"14083","0.07209940164415927","0.07209940164415927","0.07209940164415927"
"14093","0.26694598898441474","0.26694598898441474","0.26694598898441474"
"14103","0.23397287561478455","0.23397287561478455","0.23397287561478455"
"14113","0.26896812172198364","0.26896812172198364","0.26896812172198364"
"14123","0.37254423387745184","0.37254423387745184","0.37254423387745184"
"14133","0.25480184515038096","0.25480184515038096","0.25480184515038096"
"14143","0.09500981121269177","0.09500981121269177","0.09500981121269177"
"14153","0.3008734114197229","0.3008734114197229","0.3008734114197229"
"14163","0.12477043453081071","0.12477043453081071","0.12477043453081071"
"14173","0.1410890631074205","0.1410890631074205","0.1410890631074205"
"14183","0.2130391761319126","0.2130391761319126","0.2130391761319126"
"14193","0.2312697351771327","0.2312697351771327","0.2312697351771327"
"14203","0.12322418745937744","0.12322418745937744","0.12322418745937744"
"14209","0.2889607706329863","0.2889607706329863","0.2889607706329863"
"14219","0.13693959977949885","0.13693959977949885","0.13693959977949885"
"14229","0.16209487739879191","0.16209487739879191","0.16209487739879191"
"14239","0.3511034274544052","0.3511034274544052","0.3511034274544052"
"14249","0.07109851410574927","0.07109851410574927","0.07109851410574927"
"14259","0.15555439042176397","0.15555439042176397","0.15555439042176397"
"14269","0.48810204366829063","0.48810204366829063","0.48810204366829063"
"14279","0.08870684585072074","0.08870684585072074","0.08870684585072074"
"14289","0.4965887191881896","0.4965887191881896","0.4965887191881896"
"14299","0.3045211037835675","0.3045211037835675","0.3045211037835675"
"14309","0.26158694835361634","0.26158694835361634","0.26158694835361634"
"14319","0.23518155589991055","0.23518155589991055","0.23518155589991055"
"14329","0.08991451370713018","0.08991451370713018","0.08991451370713018"
"14339","0.15100241186766408","0.15100241186766408","0.15100241186766408"
"14349","0.17510595316755911","0.17510595316755911","0.17510595316755911"
"14359","0.1597530038753757","0.1597530038753757","0.1597530038753757"
"14369","0.12084741379860409","0.12084741379860409","0.12084741379860409"
"14379","0.12559321741566024","0.12559321741566024","0.12559321741566024"
"14389","0.17323838065741426","0.17323838065741426","0.17323838065741426"
"14399","0.06752798202970095","0.06752798202970095","0.06752798202970095"
"14409","0.23973602922855897","0.23973602922855897","0.23973602922855897"
"14419","0.07373019754972661","0.07373019754972661","0.07373019754972661"
"14429","0.15900717575553322","0.15900717575553322","0.15900717575553322"
"14439","0.06860079319003864","0.06860079319003864","0.06860079319003864"
"14449","0.17946168114966882","0.17946168114966882","0.17946168114966882"
"14459","0.14076792399204635","0.14076792399204635","0.14076792399204635"
"14469","0.1312094600366835","0.1312094600366835","0.1312094600366835"
"14479","0.11944729134244564","0.11944729134244564","0.11944729134244564"
"14489","0.09664808721753863","0.09664808721753863","0.09664808721753863"
"14499","0.14900552716751464","0.14900552716751464","0.14900552716751464"
"14505","0.2315552223936051","0.2315552223936051","0.2315552223936051"
"14515","0.13440425540646989","0.13440425540646989","0.13440425540646989"
"14525","0.2653188342107038","0.2653188342107038","0.2653188342107038"
"14535","0.2214145924396504","0.2214145924396504","0.2214145924396504"
"14545","0.14003332845020866","0.14003332845020866","0.14003332845020866"
"14555","0.1311725582413187","0.1311725582413187","0.1311725582413187"
"14565","0.09323880493071476","0.09323880493071476","0.09323880493071476"
"14575","0.09566579429373688","0.09566579429373688","0.09566579429373688"
"14585","0.08234175098035412","0.08234175098035412","0.08234175098035412"
"14595","0.20012882417576455","0.20012882417576455","0.20012882417576455"
"14605","0.10973674665891728","0.10973674665891728","0.10973674665891728"
"14615","0.09888972290967554","0.09888972290967554","0.09888972290967554"
"14625","0.2653908946793976","0.2653908946793976","0.2653908946793976"
"14635","0.2344753146666531","0.2344753146666531","0.2344753146666531"
"14645","0.097395239571025","0.097395239571025","0.097395239571025"
"14655","0.2778694998514509","0.2778694998514509","0.2778694998514509"
"14665","0.07099837157418154","0.07099837157418154","0.07099837157418154"
"14675","0.2025689231126282","0.2025689231126282","0.2025689231126282"
"14685","0.15008824960273248","0.15008824960273248","0.15008824960273248"
"14695","0.154770293858625","0.154770293858625","0.154770293858625"
"14705","0.19210562908488624","0.19210562908488624","0.19210562908488624"
"14715","0.20971996888954705","0.20971996888954705","0.20971996888954705"
"14725","0.20803118424589964","0.20803118424589964","0.20803118424589964"
"14735","0.2655244869846777","0.2655244869846777","0.2655244869846777"
"14745","0.17039925792267727","0.17039925792267727","0.17039925792267727"
"14755","0.11915889536428612","0.11915889536428612","0.11915889536428612"
"14765","0.19935771714645947","0.19935771714645947","0.19935771714645947"
"14775","0.10060623501506008","0.10060623501506008","0.10060623501506008"
"14785","0.10864986770540556","0.10864986770540556","0.10864986770540556"
"14795","0.37884651624341703","0.37884651624341703","0.37884651624341703"
"14801","0.220610279693279","0.220610279693279","0.220610279693279"
"14811","0.1347426503574023","0.1347426503574023","0.1347426503574023"
"14821","0.07812392014283623","0.07812392014283623","0.07812392014283623"
"14831","0.1151271699807407","0.1151271699807407","0.1151271699807407"
"14841","0.09275369231977988","0.09275369231977988","0.09275369231977988"
"14851","0.12803209840653856","0.12803209840653856","0.12803209840653856"
"14861","0.10077952504594068","0.10077952504594068","0.10077952504594068"
"14871","0.07241466147204266","0.07241466147204266","0.07241466147204266"
"14881","0.06780343779052171","0.06780343779052171","0.06780343779052171"
"14891","0.2602702509467076","0.2602702509467076","0.2602702509467076"
"14901","0.15020594532740578","0.15020594532740578","0.15020594532740578"
"14911","0.19396064330223192","0.19396064330223192","0.19396064330223192"
"14921","0.10168788085077446","0.10168788085077446","0.10168788085077446"
"14931","0.11348727035885305","0.11348727035885305","0.11348727035885305"
"14941","0.2503630284133916","0.2503630284133916","0.2503630284133916"
"14951","0.3000343468659274","0.3000343468659274","0.3000343468659274"
"14961","0.10853189157069376","0.10853189157069376","0.10853189157069376"
"14971","0.2214332823808811","0.2214332823808811","0.2214332823808811"
"14981","0.11668392594670392","0.11668392594670392","0.11668392594670392"
"14991","0.1546786652745998","0.1546786652745998","0.1546786652745998"
"15001","0.16112829010660248","0.16112829010660248","0.16112829010660248"
"15011","0.19443574412488016","0.19443574412488016","0.19443574412488016"
"15021","0.108037667099012","0.108037667099012","0.108037667099012"
"15031","0.1078847409950549","0.1078847409950549","0.1078847409950549"
"15041","0.2953134505962177","0.2953134505962177","0.2953134505962177"
"15051","0.1081764078846832","0.1081764078846832","0.1081764078846832"
"15061","0.12857179826378912","0.12857179826378912","0.12857179826378912"
"15071","0.2573520157507755","0.2573520157507755","0.2573520157507755"
"15081","0.1128025345565064","0.1128025345565064","0.1128025345565064"
"15091","0.08585889940773564","0.08585889940773564","0.08585889940773564"
"15097","0.0994491984909246","0.0994491984909246","0.0994491984909246"
"15107","0.14944310553293266","0.14944310553293266","0.14944310553293266"
"15117","0.1070448976708378","0.1070448976708378","0.1070448976708378"
"15127","0.102531586897425","0.102531586897425","0.102531586897425"
"15137","0.12954663439843786","0.12954663439843786","0.12954663439843786"
"15147","0.14118896370689582","0.14118896370689582","0.14118896370689582"
"15157","0.2279075129918202","0.2279075129918202","0.2279075129918202"
"15167","0.11028660176967332","0.11028660176967332","0.11028660176967332"
"15177","0.31966813724269116","0.31966813724269116","0.31966813724269116"
"15187","0.23160534416406311","0.23160534416406311","0.23160534416406311"
"15197","0.12019017693544198","0.12019017693544198","0.12019017693544198"
"15207","0.09168295894572882","0.09168295894572882","0.09168295894572882"
"15217","0.20808948604711025","0.20808948604711025","0.20808948604711025"
"15227","0.2041679004559504","0.2041679004559504","0.2041679004559504"
"15237","0.11906764553540636","0.11906764553540636","0.11906764553540636"
"15247","0.13840215121465044","0.13840215121465044","0.13840215121465044"
"15257","0.16291481609941702","0.16291481609941702","0.16291481609941702"
"15267","0.13466619995083853","0.13466619995083853","0.13466619995083853"
"15277","0.11063225041609756","0.11063225041609756","0.11063225041609756"
"15287","0.0863789092614611","0.0863789092614611","0.0863789092614611"
"15297","0.20036286667449713","0.20036286667449713","0.20036286667449713"
"15307","0.09910619119973228","0.09910619119973228","0.09910619119973228"
"15317","0.18054732276014532","0.18054732276014532","0.18054732276014532"
"15327","0.09338978814811136","0.09338978814811136","0.09338978814811136"
"15337","0.3001931823392009","0.3001931823392009","0.3001931823392009"
"15347","0.192083771053187","0.192083771053187","0.192083771053187"
"15357","0.1450914928123824","0.1450914928123824","0.1450914928123824"
"15367","0.13660708639415547","0.13660708639415547","0.13660708639415547"
"15377","0.15432111554796993","0.15432111554796993","0.15432111554796993"
"15387","0.2019890985496711","0.2019890985496711","0.2019890985496711"
"15393","0.15005514279308454","0.15005514279308454","0.15005514279308454"
"15403","0.16444600796140105","0.16444600796140105","0.16444600796140105"
"15413","0.18409737099150827","0.18409737099150827","0.18409737099150827"
"15423","0.09124577667181828","0.09124577667181828","0.09124577667181828"
"15433","0.08145488487177317","0.08145488487177317","0.08145488487177317"
"15443","0.07409380856109779","0.07409380856109779","0.07409380856109779"
"15453","0.10267203529200604","0.10267203529200604","0.10267203529200604"
"15463","0.12858528532555186","0.12858528532555186","0.12858528532555186"
"15473","0.11246272186279112","0.11246272186279112","0.11246272186279112"
"15483","0.14073821251316576","0.14073821251316576","0.14073821251316576"
"15493","0.09615308551480664","0.09615308551480664","0.09615308551480664"
"15503","0.2494852871701617","0.2494852871701617","0.2494852871701617"
"15513","0.1499493481002141","0.1499493481002141","0.1499493481002141"
"15523","0.13901998485831274","0.13901998485831274","0.13901998485831274"
"15533","0.20962182575579735","0.20962182575579735","0.20962182575579735"
"15543","0.15820475312896717","0.15820475312896717","0.15820475312896717"
"15553","0.2821176215629957","0.2821176215629957","0.2821176215629957"
"15563","0.12168851197566392","0.12168851197566392","0.12168851197566392"
"15573","0.16092565860365607","0.16092565860365607","0.16092565860365607"
"15583","0.1202505979778416","0.1202505979778416","0.1202505979778416"
"15593","0.07392097417315739","0.07392097417315739","0.07392097417315739"
"15603","0.0715348895622057","0.0715348895622057","0.0715348895622057"
"15613","0.23078546152434767","0.23078546152434767","0.23078546152434767"
"15623","0.19020162207191263","0.19020162207191263","0.19020162207191263"
"15633","0.1343861158517206","0.1343861158517206","0.1343861158517206"
"15643","0.11982152066103909","0.11982152066103909","0.11982152066103909"
"15653","0.08248952237272193","0.08248952237272193","0.08248952237272193"
"15663","0.5300026692134238","0.5300026692134238","0.5300026692134238"
"15673","0.2566782240852106","0.2566782240852106","0.2566782240852106"
"15683","0.16102270540812216","0.16102270540812216","0.16102270540812216"
"15689","0.21846740429592432","0.21846740429592432","0.21846740429592432"
"15699","0.3946326243042299","0.3946326243042299","0.3946326243042299"
"15709","0.2734152631040031","0.2734152631040031","0.2734152631040031"
"15719","0.14188433571355089","0.14188433571355089","0.14188433571355089"
"15729","0.10739555335392063","0.10739555335392063","0.10739555335392063"
"15739","0.19612530947296844","0.19612530947296844","0.19612530947296844"
"15749","0.11256753871539082","0.11256753871539082","0.11256753871539082"
"15759","0.23128182418428217","0.23128182418428217","0.23128182418428217"
"15769","0.3332584615914866","0.3332584615914866","0.3332584615914866"
"15779","0.15256477229263832","0.15256477229263832","0.15256477229263832"
"15789","0.08998934592667039","0.08998934592667039","0.08998934592667039"
"15799","0.15989398145975306","0.15989398145975306","0.15989398145975306"
"15809","0.1552250029797389","0.1552250029797389","0.1552250029797389"
"15819","0.13445506886017178","0.13445506886017178","0.13445506886017178"
"15829","0.19051678855176848","0.19051678855176848","0.19051678855176848"
"15839","0.08602436599557776","0.08602436599557776","0.08602436599557776"
"15849","0.30756092153715053","0.30756092153715053","0.30756092153715053"
"15859","0.14714422882359424","0.14714422882359424","0.14714422882359424"
"15869","0.14483117649200666","0.14483117649200666","0.14483117649200666"
"15879","0.14421791779471757","0.14421791779471757","0.14421791779471757"
"15889","0.10803010192447496","0.10803010192447496","0.10803010192447496"
"15899","0.22039110157906344","0.22039110157906344","0.22039110157906344"
"15909","0.16062591766390288","0.16062591766390288","0.16062591766390288"
"15919","0.2034311941196224","0.2034311941196224","0.2034311941196224"
"15929","0.2813648912102572","0.2813648912102572","0.2813648912102572"
"15939","0.48255188888445766","0.48255188888445766","0.48255188888445766"
"15949","0.10264091364536512","0.10264091364536512","0.10264091364536512"
"15959","0.13533165122262417","0.13533165122262417","0.13533165122262417"
"15969","0.1833925951240386","0.1833925951240386","0.1833925951240386"
"15979","0.12070065187776229","0.12070065187776229","0.12070065187776229"
"15985","0.3734688347879271","0.3734688347879271","0.3734688347879271"
"15995","0.14961603917446858","0.14961603917446858","0.14961603917446858"
"16005","0.1746210728622454","0.1746210728622454","0.1746210728622454"
"16015","0.1172507205283355","0.1172507205283355","0.1172507205283355"
"16025","0.5503716088335686","0.5503716088335686","0.5503716088335686"
"16035","0.09805894971519646","0.09805894971519646","0.09805894971519646"
"16045","0.275065502619472","0.275065502619472","0.275065502619472"
"16055","0.09656214349197072","0.09656214349197072","0.09656214349197072"
"16065","0.1993605423356681","0.1993605423356681","0.1993605423356681"
"16075","0.1423203741946302","0.1423203741946302","0.1423203741946302"
"16085","0.3120433713497037","0.3120433713497037","0.3120433713497037"
"16095","0.09487954586314076","0.09487954586314076","0.09487954586314076"
"16105","0.3373398875844709","0.3373398875844709","0.3373398875844709"
"16115","0.16470130808860425","0.16470130808860425","0.16470130808860425"
"16125","0.23985855814745105","0.23985855814745105","0.23985855814745105"
"16135","0.07814075532225745","0.07814075532225745","0.07814075532225745"
"16145","0.0774744973482414","0.0774744973482414","0.0774744973482414"
"16155","0.1716717879426131","0.1716717879426131","0.1716717879426131"
"16165","0.1382613281988909","0.1382613281988909","0.1382613281988909"
"16175","0.1829946901170439","0.1829946901170439","0.1829946901170439"
"16185","0.18026332983604035","0.18026332983604035","0.18026332983604035"
"16195","0.31155674659016697","0.31155674659016697","0.31155674659016697"
"16205","0.15128473093472236","0.15128473093472236","0.15128473093472236"
"16215","0.12058726926599686","0.12058726926599686","0.12058726926599686"
"16225","0.1351702119400281","0.1351702119400281","0.1351702119400281"
"16235","0.34920194899497925","0.34920194899497925","0.34920194899497925"
