"Step","coco_gnorm - gnorm","coco_gnorm - gnorm__MIN","coco_gnorm - gnorm__MAX"
"2304","1.8057209749114904","1.8057209749114904","1.8057209749114904"
"2305","2.479583503502667","2.479583503502667","2.479583503502667"
"2306","1.955628037074509","1.955628037074509","1.955628037074509"
"2307","1.8916468698763065","1.8916468698763065","1.8916468698763065"
"2308","1.8704606293495332","1.8704606293495332","1.8704606293495332"
"2309","2.357709612732255","2.357709612732255","2.357709612732255"
"2310","1.885003572355891","1.885003572355891","1.885003572355891"
"2311","1.8031981090241769","1.8031981090241769","1.8031981090241769"
"2312","1.7796563207095588","1.7796563207095588","1.7796563207095588"
"2313","1.8449357652244465","1.8449357652244465","1.8449357652244465"
"2314","1.4156623142704443","1.4156623142704443","1.4156623142704443"
"2315","1.6599138861736942","1.6599138861736942","1.6599138861736942"
"2316","1.9896179793727984","1.9896179793727984","1.9896179793727984"
"2317","1.6931138551742044","1.6931138551742044","1.6931138551742044"
"2318","2.3730885624125215","2.3730885624125215","2.3730885624125215"
"2319","1.9309141272954309","1.9309141272954309","1.9309141272954309"
"2320","2.1380854969547154","2.1380854969547154","2.1380854969547154"
"2321","2.083177213387149","2.083177213387149","2.083177213387149"
"2322","1.653929312474717","1.653929312474717","1.653929312474717"
"2323","1.9303531899415771","1.9303531899415771","1.9303531899415771"
"2324","1.58339633310966","1.58339633310966","1.58339633310966"
"2325","1.5348941506980565","1.5348941506980565","1.5348941506980565"
"2326","1.668985206444462","1.668985206444462","1.668985206444462"
"2327","1.9530628177131495","1.9530628177131495","1.9530628177131495"
"2328","1.7610561076088105","1.7610561076088105","1.7610561076088105"
"2329","1.6172581700255124","1.6172581700255124","1.6172581700255124"
"2330","1.748459404421454","1.748459404421454","1.748459404421454"
"2331","1.8458422595761157","1.8458422595761157","1.8458422595761157"
"2332","2.386012241160398","2.386012241160398","2.386012241160398"
"2333","1.656467061385431","1.656467061385431","1.656467061385431"
"2334","2.3434458803251164","2.3434458803251164","2.3434458803251164"
"2335","1.762317284915217","1.762317284915217","1.762317284915217"
"2336","1.5973922464420398","1.5973922464420398","1.5973922464420398"
"2337","2.527154544836617","2.527154544836617","2.527154544836617"
"2338","1.7490521941176362","1.7490521941176362","1.7490521941176362"
"2339","1.9689612707249733","1.9689612707249733","1.9689612707249733"
"2340","2.1413751116201296","2.1413751116201296","2.1413751116201296"
"2341","1.8392720608878903","1.8392720608878903","1.8392720608878903"
"2342","1.742961776679563","1.742961776679563","1.742961776679563"
"2343","1.941639678439819","1.941639678439819","1.941639678439819"
"2344","1.825432985173548","1.825432985173548","1.825432985173548"
"2345","1.9537280311706344","1.9537280311706344","1.9537280311706344"
"2346","2.0708545612520664","2.0708545612520664","2.0708545612520664"
"2347","2.101572410186209","2.101572410186209","2.101572410186209"
"2348","1.6376780920826224","1.6376780920826224","1.6376780920826224"
"2349","1.843297823860378","1.843297823860378","1.843297823860378"
"2350","1.5202985961021072","1.5202985961021072","1.5202985961021072"
"2351","1.6152055267607093","1.6152055267607093","1.6152055267607093"
"2352","1.9753158321865305","1.9753158321865305","1.9753158321865305"
"2353","1.9303012298663669","1.9303012298663669","1.9303012298663669"
"2354","1.9190185146584513","1.9190185146584513","1.9190185146584513"
"2355","1.9330322134269335","1.9330322134269335","1.9330322134269335"
"2356","2.036704128298446","2.036704128298446","2.036704128298446"
"2357","2.8232608140451605","2.8232608140451605","2.8232608140451605"
"2358","1.846703695108772","1.846703695108772","1.846703695108772"
"2359","2.2660547068132693","2.2660547068132693","2.2660547068132693"
"2360","2.1390044692472534","2.1390044692472534","2.1390044692472534"
"2361","1.931391704012625","1.931391704012625","1.931391704012625"
"2362","2.1196225034675695","2.1196225034675695","2.1196225034675695"
"2363","2.1951707064482897","2.1951707064482897","2.1951707064482897"
"2364","1.8270807357880192","1.8270807357880192","1.8270807357880192"
"2365","1.5797473265750406","1.5797473265750406","1.5797473265750406"
"2366","1.9657459615005743","1.9657459615005743","1.9657459615005743"
"2367","2.044522430627337","2.044522430627337","2.044522430627337"
"2368","1.686920888076162","1.686920888076162","1.686920888076162"
"2369","2.7935788861479263","2.7935788861479263","2.7935788861479263"
"2370","2.5563991009073126","2.5563991009073126","2.5563991009073126"
"2371","1.5413898941654307","1.5413898941654307","1.5413898941654307"
"2372","2.6018211659912023","2.6018211659912023","2.6018211659912023"
"2373","1.637397886429303","1.637397886429303","1.637397886429303"
"2374","2.133741240830694","2.133741240830694","2.133741240830694"
"2375","1.6201830191493751","1.6201830191493751","1.6201830191493751"
"2376","1.8011902206841912","1.8011902206841912","1.8011902206841912"
"2377","1.8291324974527976","1.8291324974527976","1.8291324974527976"
"2378","1.7261542910523977","1.7261542910523977","1.7261542910523977"
"2379","2.31398883647766","2.31398883647766","2.31398883647766"
"2380","2.157317300923947","2.157317300923947","2.157317300923947"
"2381","1.633685742918864","1.633685742918864","1.633685742918864"
"2382","1.8696950698414545","1.8696950698414545","1.8696950698414545"
"2383","1.9496715578393595","1.9496715578393595","1.9496715578393595"
"2384","2.2526006858030345","2.2526006858030345","2.2526006858030345"
"2385","2.121203168929947","2.121203168929947","2.121203168929947"
"2386","1.9748084344666732","1.9748084344666732","1.9748084344666732"
"2387","1.7535383026651918","1.7535383026651918","1.7535383026651918"
"2388","1.7916018773036888","1.7916018773036888","1.7916018773036888"
"2389","1.6447332933445764","1.6447332933445764","1.6447332933445764"
"2390","1.6809181606956314","1.6809181606956314","1.6809181606956314"
"2391","2.5520870682901813","2.5520870682901813","2.5520870682901813"
"2392","2.353800500262808","2.353800500262808","2.353800500262808"
"2393","1.8039326194601972","1.8039326194601972","1.8039326194601972"
"2394","1.8069938852397296","1.8069938852397296","1.8069938852397296"
"2395","2.23327981378046","2.23327981378046","2.23327981378046"
"2396","2.197914552089583","2.197914552089583","2.197914552089583"
"2397","1.739598946976428","1.739598946976428","1.739598946976428"
"2398","2.941188468496024","2.941188468496024","2.941188468496024"
"2399","1.702018295804727","1.702018295804727","1.702018295804727"
"2400","1.9201248714085053","1.9201248714085053","1.9201248714085053"
"2401","2.3539887775606445","2.3539887775606445","2.3539887775606445"
"2402","1.6568901737299937","1.6568901737299937","1.6568901737299937"
"2403","2.0360217658101623","2.0360217658101623","2.0360217658101623"
"2404","1.9537234420768663","1.9537234420768663","1.9537234420768663"
"2405","2.051348805761013","2.051348805761013","2.051348805761013"
"2406","1.6251780666999045","1.6251780666999045","1.6251780666999045"
"2407","1.6182151343429276","1.6182151343429276","1.6182151343429276"
"2408","1.8238121171917376","1.8238121171917376","1.8238121171917376"
"2409","1.9490360844073376","1.9490360844073376","1.9490360844073376"
"2410","1.932192471115458","1.932192471115458","1.932192471115458"
"2411","1.9122164694458363","1.9122164694458363","1.9122164694458363"
"2412","3.1362972706299583","3.1362972706299583","3.1362972706299583"
"2413","1.6958273178481436","1.6958273178481436","1.6958273178481436"
"2414","3.254887855826065","3.254887855826065","3.254887855826065"
"2415","2.393509301284226","2.393509301284226","2.393509301284226"
"2416","1.5194076565431218","1.5194076565431218","1.5194076565431218"
"2417","2.1034454900217936","2.1034454900217936","2.1034454900217936"
"2418","1.615649607231476","1.615649607231476","1.615649607231476"
"2419","1.6223006069824746","1.6223006069824746","1.6223006069824746"
"2420","1.4727462729009986","1.4727462729009986","1.4727462729009986"
"2421","1.9093614956879723","1.9093614956879723","1.9093614956879723"
"2422","2.174314945943242","2.174314945943242","2.174314945943242"
"2423","1.6390626602791256","1.6390626602791256","1.6390626602791256"
"2424","1.932487830035775","1.932487830035775","1.932487830035775"
"2425","1.6392626043670857","1.6392626043670857","1.6392626043670857"
"2426","1.3697500126339173","1.3697500126339173","1.3697500126339173"
"2427","2.3400640571073943","2.3400640571073943","2.3400640571073943"
"2428","2.6712847561128723","2.6712847561128723","2.6712847561128723"
"2429","1.6077659696036488","1.6077659696036488","1.6077659696036488"
"2430","1.727727001657688","1.727727001657688","1.727727001657688"
"2431","1.7781281199582857","1.7781281199582857","1.7781281199582857"
"2432","1.430249175133541","1.430249175133541","1.430249175133541"
"2433","1.936997169511885","1.936997169511885","1.936997169511885"
"2434","1.864265898908423","1.864265898908423","1.864265898908423"
"2435","1.7296411719576104","1.7296411719576104","1.7296411719576104"
"2436","1.7435366553126217","1.7435366553126217","1.7435366553126217"
"2437","1.7182698912515666","1.7182698912515666","1.7182698912515666"
"2438","2.105465480379087","2.105465480379087","2.105465480379087"
"2439","2.546525137304976","2.546525137304976","2.546525137304976"
"2440","1.9265903876722683","1.9265903876722683","1.9265903876722683"
"2441","1.662067130905646","1.662067130905646","1.662067130905646"
"2442","1.7567975894208356","1.7567975894208356","1.7567975894208356"
"2443","2.1765124666962445","2.1765124666962445","2.1765124666962445"
"2444","1.9661841144683911","1.9661841144683911","1.9661841144683911"
"2445","1.753695446495862","1.753695446495862","1.753695446495862"
"2446","1.750828247137274","1.750828247137274","1.750828247137274"
"2447","2.223783106951373","2.223783106951373","2.223783106951373"
"2448","2.057532223225888","2.057532223225888","2.057532223225888"
"2449","1.9011654799286368","1.9011654799286368","1.9011654799286368"
"2450","2.0454924946517328","2.0454924946517328","2.0454924946517328"
"2451","1.481547108727926","1.481547108727926","1.481547108727926"
"2452","2.105444997269933","2.105444997269933","2.105444997269933"
"2453","2.3103639233789535","2.3103639233789535","2.3103639233789535"
"2454","2.054754487270068","2.054754487270068","2.054754487270068"
"2455","1.57676564044807","1.57676564044807","1.57676564044807"
"2456","2.005031804112657","2.005031804112657","2.005031804112657"
"2457","1.942615045738462","1.942615045738462","1.942615045738462"
"2458","1.2470774138619996","1.2470774138619996","1.2470774138619996"
"2459","2.880361323164989","2.880361323164989","2.880361323164989"
"2460","1.4782273739819825","1.4782273739819825","1.4782273739819825"
"2461","2.2338940906056957","2.2338940906056957","2.2338940906056957"
"2462","2.299920080921764","2.299920080921764","2.299920080921764"
"2463","2.4399122318366153","2.4399122318366153","2.4399122318366153"
"2464","1.6266793511900424","1.6266793511900424","1.6266793511900424"
"2465","1.828356693326217","1.828356693326217","1.828356693326217"
"2466","1.857186875258354","1.857186875258354","1.857186875258354"
"2467","1.713811298370237","1.713811298370237","1.713811298370237"
"2468","1.8344721474701668","1.8344721474701668","1.8344721474701668"
"2469","1.7767762505214115","1.7767762505214115","1.7767762505214115"
"2470","2.1999775944728004","2.1999775944728004","2.1999775944728004"
"2471","2.462517137941532","2.462517137941532","2.462517137941532"
"2472","2.0221929124015237","2.0221929124015237","2.0221929124015237"
"2473","1.7401376613668438","1.7401376613668438","1.7401376613668438"
"2474","2.164814090346779","2.164814090346779","2.164814090346779"
"2475","1.481638677285111","1.481638677285111","1.481638677285111"
"2476","1.4361750857071982","1.4361750857071982","1.4361750857071982"
"2477","1.8332942279867084","1.8332942279867084","1.8332942279867084"
"2478","1.7950637305481794","1.7950637305481794","1.7950637305481794"
"2479","2.1516438242048705","2.1516438242048705","2.1516438242048705"
"2480","1.6071306307913609","1.6071306307913609","1.6071306307913609"
"2481","1.7158698019539056","1.7158698019539056","1.7158698019539056"
"2482","2.951797159634125","2.951797159634125","2.951797159634125"
"2483","1.6188537251729278","1.6188537251729278","1.6188537251729278"
"2484","2.381208256081592","2.381208256081592","2.381208256081592"
"2485","1.9933707738026316","1.9933707738026316","1.9933707738026316"
"2486","1.3500176714432788","1.3500176714432788","1.3500176714432788"
"2487","1.42283596002521","1.42283596002521","1.42283596002521"
"2488","2.066640123573791","2.066640123573791","2.066640123573791"
"2489","1.7401262321976805","1.7401262321976805","1.7401262321976805"
"2490","1.4400500021959768","1.4400500021959768","1.4400500021959768"
"2491","1.7466478556941791","1.7466478556941791","1.7466478556941791"
"2492","1.8515018337337847","1.8515018337337847","1.8515018337337847"
"2493","1.1475376729438178","1.1475376729438178","1.1475376729438178"
"2494","2.0173903527077934","2.0173903527077934","2.0173903527077934"
"2495","2.001930371280475","2.001930371280475","2.001930371280475"
"2496","1.9495061289921227","1.9495061289921227","1.9495061289921227"
"2497","1.8345778910536417","1.8345778910536417","1.8345778910536417"
"2498","1.9341225776776676","1.9341225776776676","1.9341225776776676"
"2499","2.051108907306875","2.051108907306875","2.051108907306875"
"2500","1.6788318449998263","1.6788318449998263","1.6788318449998263"
"2501","1.8750165358567408","1.8750165358567408","1.8750165358567408"
"2502","2.0018415670644054","2.0018415670644054","2.0018415670644054"
"2503","1.7214907320750552","1.7214907320750552","1.7214907320750552"
"2504","1.7993617034378182","1.7993617034378182","1.7993617034378182"
"2505","2.315414467311193","2.315414467311193","2.315414467311193"
"2506","1.9140193735831492","1.9140193735831492","1.9140193735831492"
"2507","1.831864108502832","1.831864108502832","1.831864108502832"
"2508","2.1795942092726563","2.1795942092726563","2.1795942092726563"
"2509","2.073716863932045","2.073716863932045","2.073716863932045"
"2510","2.0375273095407","2.0375273095407","2.0375273095407"
"2511","2.248728690030552","2.248728690030552","2.248728690030552"
"2512","1.6674043516522454","1.6674043516522454","1.6674043516522454"
"2513","1.722221510960366","1.722221510960366","1.722221510960366"
"2514","2.3394953508761342","2.3394953508761342","2.3394953508761342"
"2515","1.8220897915882577","1.8220897915882577","1.8220897915882577"
"2516","2.7680417981792873","2.7680417981792873","2.7680417981792873"
"2517","1.5533638196979926","1.5533638196979926","1.5533638196979926"
"2518","1.7286125957008072","1.7286125957008072","1.7286125957008072"
"2519","1.4787235690243052","1.4787235690243052","1.4787235690243052"
"2520","1.7250096885555797","1.7250096885555797","1.7250096885555797"
"2521","1.947629629440619","1.947629629440619","1.947629629440619"
"2522","1.6637947253669287","1.6637947253669287","1.6637947253669287"
"2523","1.9813211249550045","1.9813211249550045","1.9813211249550045"
"2524","1.5801619774143008","1.5801619774143008","1.5801619774143008"
"2525","2.1461308445805423","2.1461308445805423","2.1461308445805423"
"2526","1.9990983194360152","1.9990983194360152","1.9990983194360152"
"2527","1.909144385456932","1.909144385456932","1.909144385456932"
"2528","1.8833497585398007","1.8833497585398007","1.8833497585398007"
"2529","2.1510281315402917","2.1510281315402917","2.1510281315402917"
"2530","1.5904180408679878","1.5904180408679878","1.5904180408679878"
"2531","2.4805621011720507","2.4805621011720507","2.4805621011720507"
"2532","2.3275204280082877","2.3275204280082877","2.3275204280082877"
"2533","1.4665817021822405","1.4665817021822405","1.4665817021822405"
"2534","1.8148902534946476","1.8148902534946476","1.8148902534946476"
"2535","1.83035723991049","1.83035723991049","1.83035723991049"
"2536","1.8235889674581771","1.8235889674581771","1.8235889674581771"
"2537","1.429870964063079","1.429870964063079","1.429870964063079"
"2538","2.118295226760285","2.118295226760285","2.118295226760285"
"2539","2.1137289190816606","2.1137289190816606","2.1137289190816606"
"2540","2.1971628291689647","2.1971628291689647","2.1971628291689647"
"2541","1.888502607980319","1.888502607980319","1.888502607980319"
"2542","1.554916454617265","1.554916454617265","1.554916454617265"
"2543","1.800771112099098","1.800771112099098","1.800771112099098"
"2544","1.7985745966810196","1.7985745966810196","1.7985745966810196"
"2545","1.60237718976236","1.60237718976236","1.60237718976236"
"2546","1.999318602495336","1.999318602495336","1.999318602495336"
"2547","1.567936187123111","1.567936187123111","1.567936187123111"
"2548","2.1093184531593603","2.1093184531593603","2.1093184531593603"
"2549","2.238858628575606","2.238858628575606","2.238858628575606"
"2550","1.599216488057296","1.599216488057296","1.599216488057296"
"2551","1.971549159129196","1.971549159129196","1.971549159129196"
"2552","1.2243881866413011","1.2243881866413011","1.2243881866413011"
"2553","2.4995968842063636","2.4995968842063636","2.4995968842063636"
"2554","1.9860176272485497","1.9860176272485497","1.9860176272485497"
"2555","2.519513817522615","2.519513817522615","2.519513817522615"
"2556","2.2332176770335224","2.2332176770335224","2.2332176770335224"
"2557","1.6376911333119282","1.6376911333119282","1.6376911333119282"
"2558","1.7873916706474269","1.7873916706474269","1.7873916706474269"
"2559","2.0560248388452074","2.0560248388452074","2.0560248388452074"
"2560","1.590548559152929","1.590548559152929","1.590548559152929"
"2561","1.519986746414843","1.519986746414843","1.519986746414843"
"2562","1.35975107964885","1.35975107964885","1.35975107964885"
"2563","2.334524841833567","2.334524841833567","2.334524841833567"
"2564","1.5146746122411594","1.5146746122411594","1.5146746122411594"
"2565","2.0520910077765606","2.0520910077765606","2.0520910077765606"
"2566","2.333625531067714","2.333625531067714","2.333625531067714"
"2567","1.5938032770044048","1.5938032770044048","1.5938032770044048"
"2568","2.4963547514370688","2.4963547514370688","2.4963547514370688"
"2569","2.1694444589937305","2.1694444589937305","2.1694444589937305"
"2570","1.7160295717200662","1.7160295717200662","1.7160295717200662"
"2571","1.3884915027379765","1.3884915027379765","1.3884915027379765"
"2572","1.7965547104428532","1.7965547104428532","1.7965547104428532"
"2573","2.595967901350124","2.595967901350124","2.595967901350124"
"2574","1.7390651976296936","1.7390651976296936","1.7390651976296936"
"2575","1.7944486593309212","1.7944486593309212","1.7944486593309212"
"2576","1.982367793514008","1.982367793514008","1.982367793514008"
"2577","1.6846098258155546","1.6846098258155546","1.6846098258155546"
"2578","1.7521675009382964","1.7521675009382964","1.7521675009382964"
"2579","2.4095853519967076","2.4095853519967076","2.4095853519967076"
"2580","1.9746387094737032","1.9746387094737032","1.9746387094737032"
"2581","1.66909745026232","1.66909745026232","1.66909745026232"
"2582","1.8613778920267072","1.8613778920267072","1.8613778920267072"
"2583","2.193868905781271","2.193868905781271","2.193868905781271"
"2584","1.6148917554580855","1.6148917554580855","1.6148917554580855"
"2585","2.6631114438501258","2.6631114438501258","2.6631114438501258"
"2586","1.4469164369254568","1.4469164369254568","1.4469164369254568"
"2587","1.815572260341481","1.815572260341481","1.815572260341481"
"2588","1.764431217610639","1.764431217610639","1.764431217610639"
"2589","2.4081721859758485","2.4081721859758485","2.4081721859758485"
"2590","2.1739202611873965","2.1739202611873965","2.1739202611873965"
"2591","2.808894231232886","2.808894231232886","2.808894231232886"
"2592","2.056644352875917","2.056644352875917","2.056644352875917"
"2593","1.8327702861473771","1.8327702861473771","1.8327702861473771"
"2594","1.775099667549519","1.775099667549519","1.775099667549519"
"2595","1.8221890423620264","1.8221890423620264","1.8221890423620264"
"2596","1.8730916461542853","1.8730916461542853","1.8730916461542853"
"2597","1.6528358462380797","1.6528358462380797","1.6528358462380797"
"2598","1.5214017109186109","1.5214017109186109","1.5214017109186109"
"2599","1.4580119688055146","1.4580119688055146","1.4580119688055146"
"2600","1.7847491236034738","1.7847491236034738","1.7847491236034738"
"2601","1.3848587134958803","1.3848587134958803","1.3848587134958803"
"2602","2.356580980296864","2.356580980296864","2.356580980296864"
"2603","1.6612390578720135","1.6612390578720135","1.6612390578720135"
"2604","2.2667190038658487","2.2667190038658487","2.2667190038658487"
"2605","1.636090764919463","1.636090764919463","1.636090764919463"
"2606","1.4843525283047108","1.4843525283047108","1.4843525283047108"
"2607","1.5732763228893532","1.5732763228893532","1.5732763228893532"
"2608","2.306824053759069","2.306824053759069","2.306824053759069"
"2609","1.8866956334918432","1.8866956334918432","1.8866956334918432"
"2610","2.376650690658577","2.376650690658577","2.376650690658577"
"2611","1.4948048441155646","1.4948048441155646","1.4948048441155646"
"2612","1.6746207407071436","1.6746207407071436","1.6746207407071436"
"2613","1.7072297909621217","1.7072297909621217","1.7072297909621217"
"2614","1.8837558829412604","1.8837558829412604","1.8837558829412604"
"2615","1.670697611163689","1.670697611163689","1.670697611163689"
"2616","1.9151265567986793","1.9151265567986793","1.9151265567986793"
"2617","2.550491846093247","2.550491846093247","2.550491846093247"
"2618","1.9775046844827688","1.9775046844827688","1.9775046844827688"
"2619","1.9201088468091243","1.9201088468091243","1.9201088468091243"
"2620","1.577174456620732","1.577174456620732","1.577174456620732"
"2621","2.5443140453231083","2.5443140453231083","2.5443140453231083"
"2622","3.7863609764404234","3.7863609764404234","3.7863609764404234"
"2623","1.9416822681757149","1.9416822681757149","1.9416822681757149"
"2624","2.030650555008696","2.030650555008696","2.030650555008696"
"2625","1.9694527172645548","1.9694527172645548","1.9694527172645548"
"2626","1.7453807464298068","1.7453807464298068","1.7453807464298068"
"2627","1.9394507188987335","1.9394507188987335","1.9394507188987335"
"2628","1.3854874895609723","1.3854874895609723","1.3854874895609723"
"2629","1.8840779427735563","1.8840779427735563","1.8840779427735563"
"2630","1.520353234863966","1.520353234863966","1.520353234863966"
"2631","1.5523768025302698","1.5523768025302698","1.5523768025302698"
"2632","1.84725719247949","1.84725719247949","1.84725719247949"
"2633","2.0880877788746144","2.0880877788746144","2.0880877788746144"
"2634","1.7394755056079343","1.7394755056079343","1.7394755056079343"
"2635","1.6865912146813264","1.6865912146813264","1.6865912146813264"
"2636","1.6752891711964648","1.6752891711964648","1.6752891711964648"
"2637","2.6009863446016293","2.6009863446016293","2.6009863446016293"
"2638","2.417030792104133","2.417030792104133","2.417030792104133"
"2639","2.580864679694361","2.580864679694361","2.580864679694361"
"2640","1.8129355609128777","1.8129355609128777","1.8129355609128777"
"2641","1.6724301991251114","1.6724301991251114","1.6724301991251114"
"2642","1.559576561215395","1.559576561215395","1.559576561215395"
"2643","1.5543874396249533","1.5543874396249533","1.5543874396249533"
"2644","1.6979549396919311","1.6979549396919311","1.6979549396919311"
"2645","2.2601398661062864","2.2601398661062864","2.2601398661062864"
"2646","1.8158346700253043","1.8158346700253043","1.8158346700253043"
"2647","1.88780249520822","1.88780249520822","1.88780249520822"
"2648","2.1776923192293927","2.1776923192293927","2.1776923192293927"
"2649","1.5761404623678097","1.5761404623678097","1.5761404623678097"
"2650","1.9338676097098615","1.9338676097098615","1.9338676097098615"
"2651","2.92330632974751","2.92330632974751","2.92330632974751"
"2652","1.761420341768524","1.761420341768524","1.761420341768524"
"2653","2.145318751808401","2.145318751808401","2.145318751808401"
"2654","1.6835629365281728","1.6835629365281728","1.6835629365281728"
"2655","1.7657612534859446","1.7657612534859446","1.7657612534859446"
"2656","1.8396988882787368","1.8396988882787368","1.8396988882787368"
"2657","1.7404816209180658","1.7404816209180658","1.7404816209180658"
"2658","2.736116986745099","2.736116986745099","2.736116986745099"
"2659","1.686669156564131","1.686669156564131","1.686669156564131"
"2660","2.399234165848734","2.399234165848734","2.399234165848734"
"2661","3.0365066309547855","3.0365066309547855","3.0365066309547855"
"2662","2.3569971485995396","2.3569971485995396","2.3569971485995396"
"2663","2.070818634305303","2.070818634305303","2.070818634305303"
"2664","1.4380461810621603","1.4380461810621603","1.4380461810621603"
"2665","1.932117480260378","1.932117480260378","1.932117480260378"
"2666","1.849072256090228","1.849072256090228","1.849072256090228"
"2667","2.215712193228704","2.215712193228704","2.215712193228704"
"2668","1.5222896279738132","1.5222896279738132","1.5222896279738132"
"2669","1.337300280342798","1.337300280342798","1.337300280342798"
"2670","1.688014193394955","1.688014193394955","1.688014193394955"
"2671","1.7680023806035343","1.7680023806035343","1.7680023806035343"
"2672","2.0096558119169203","2.0096558119169203","2.0096558119169203"
"2673","1.9330340430427249","1.9330340430427249","1.9330340430427249"
"2674","2.042084835244626","2.042084835244626","2.042084835244626"
"2675","1.536218481163083","1.536218481163083","1.536218481163083"
"2676","1.822235533331855","1.822235533331855","1.822235533331855"
"2677","1.7435433287841462","1.7435433287841462","1.7435433287841462"
"2678","2.804703589063524","2.804703589063524","2.804703589063524"
"2679","1.5650014721912118","1.5650014721912118","1.5650014721912118"
"2680","1.6872478982326984","1.6872478982326984","1.6872478982326984"
"2681","1.8905330178497537","1.8905330178497537","1.8905330178497537"
"2682","1.860735199969418","1.860735199969418","1.860735199969418"
"2683","1.8470429513278583","1.8470429513278583","1.8470429513278583"
"2684","1.7782284457904156","1.7782284457904156","1.7782284457904156"
"2685","2.1227831919648295","2.1227831919648295","2.1227831919648295"
"2686","2.078387467436162","2.078387467436162","2.078387467436162"
"2687","1.6737946048053158","1.6737946048053158","1.6737946048053158"
"2688","2.260894167131318","2.260894167131318","2.260894167131318"
"2689","2.0122801820540475","2.0122801820540475","2.0122801820540475"
"2690","1.8663581115548349","1.8663581115548349","1.8663581115548349"
"2691","2.3057303644322684","2.3057303644322684","2.3057303644322684"
"2692","1.6504507939186408","1.6504507939186408","1.6504507939186408"
"2693","1.8916705532668576","1.8916705532668576","1.8916705532668576"
"2694","1.8767630383780376","1.8767630383780376","1.8767630383780376"
"2695","2.139029146774043","2.139029146774043","2.139029146774043"
"2696","1.4739008916877068","1.4739008916877068","1.4739008916877068"
"2697","1.8833942218288404","1.8833942218288404","1.8833942218288404"
"2698","1.2372230237175608","1.2372230237175608","1.2372230237175608"
"2699","1.5021985352918523","1.5021985352918523","1.5021985352918523"
"2700","1.775359440467419","1.775359440467419","1.775359440467419"
"2701","1.7662996195376193","1.7662996195376193","1.7662996195376193"
"2702","1.7198399458404108","1.7198399458404108","1.7198399458404108"
"2703","1.4481195727476668","1.4481195727476668","1.4481195727476668"
"2704","2.2868046542287064","2.2868046542287064","2.2868046542287064"
"2705","1.8170094372772987","1.8170094372772987","1.8170094372772987"
"2706","1.9720791585811868","1.9720791585811868","1.9720791585811868"
"2707","2.0792841256531496","2.0792841256531496","2.0792841256531496"
"2708","1.9583329428572376","1.9583329428572376","1.9583329428572376"
"2709","1.8006727620141447","1.8006727620141447","1.8006727620141447"
"2710","1.9130819920026347","1.9130819920026347","1.9130819920026347"
"2711","1.8762433003887615","1.8762433003887615","1.8762433003887615"
"2712","1.9722252036264265","1.9722252036264265","1.9722252036264265"
"2713","1.7799553371180108","1.7799553371180108","1.7799553371180108"
"2714","2.109533169196107","2.109533169196107","2.109533169196107"
"2715","1.3547236716804327","1.3547236716804327","1.3547236716804327"
"2716","2.3115390730419376","2.3115390730419376","2.3115390730419376"
"2717","2.5634693380948357","2.5634693380948357","2.5634693380948357"
"2718","1.8949954473213495","1.8949954473213495","1.8949954473213495"
"2719","2.3981996722583077","2.3981996722583077","2.3981996722583077"
"2720","1.8866002148943584","1.8866002148943584","1.8866002148943584"
"2721","2.4617685630393584","2.4617685630393584","2.4617685630393584"
"2722","1.3896900192090955","1.3896900192090955","1.3896900192090955"
"2723","1.8808620431391223","1.8808620431391223","1.8808620431391223"
"2724","2.4536871111225667","2.4536871111225667","2.4536871111225667"
"2725","1.684499042037133","1.684499042037133","1.684499042037133"
"2726","2.0753590488577456","2.0753590488577456","2.0753590488577456"
"2727","1.8379778504634428","1.8379778504634428","1.8379778504634428"
"2728","1.961176733913705","1.961176733913705","1.961176733913705"
"2729","2.217575204463574","2.217575204463574","2.217575204463574"
"2730","1.828168680654368","1.828168680654368","1.828168680654368"
"2731","2.2104034792715206","2.2104034792715206","2.2104034792715206"
"2732","1.898851915048746","1.898851915048746","1.898851915048746"
"2733","1.93306890481213","1.93306890481213","1.93306890481213"
"2734","2.0204287317135408","2.0204287317135408","2.0204287317135408"
"2735","1.9814340550790897","1.9814340550790897","1.9814340550790897"
"2736","1.9460304857735744","1.9460304857735744","1.9460304857735744"
"2737","2.3131832964739067","2.3131832964739067","2.3131832964739067"
"2738","1.5087680554598493","1.5087680554598493","1.5087680554598493"
"2739","1.8762089450729087","1.8762089450729087","1.8762089450729087"
"2740","1.8883595974022285","1.8883595974022285","1.8883595974022285"
"2741","1.6839555813946554","1.6839555813946554","1.6839555813946554"
"2742","1.8577116132690612","1.8577116132690612","1.8577116132690612"
"2743","1.6811653111122058","1.6811653111122058","1.6811653111122058"
"2744","1.9480253262523024","1.9480253262523024","1.9480253262523024"
"2745","2.338910931844212","2.338910931844212","2.338910931844212"
"2746","1.7243079597350568","1.7243079597350568","1.7243079597350568"
"2747","1.765332275851592","1.765332275851592","1.765332275851592"
"2748","2.4741454944831283","2.4741454944831283","2.4741454944831283"
"2749","1.631304077665526","1.631304077665526","1.631304077665526"
"2750","2.321407801277432","2.321407801277432","2.321407801277432"
"2751","1.6321571867662483","1.6321571867662483","1.6321571867662483"
"2752","1.7494241717556178","1.7494241717556178","1.7494241717556178"
"2753","1.9163162430888316","1.9163162430888316","1.9163162430888316"
