"Step","vit_gnorm_ldecay - train_inner/gnorm","vit_gnorm_ldecay - train_inner/gnorm__MIN","vit_gnorm_ldecay - train_inner/gnorm__MAX"
"20169","0.0006053387594168464","0.0006053387594168464","0.0006053387594168464"
"20179","0.0005657087504190953","0.0005657087504190953","0.0005657087504190953"
"20189","0.0006113577927429021","0.0006113577927429021","0.0006113577927429021"
"20199","0.0005950440844127733","0.0005950440844127733","0.0005950440844127733"
"20209","0.0007072203795327973","0.0007072203795327973","0.0007072203795327973"
"20219","0.0005714574144442384","0.0005714574144442384","0.0005714574144442384"
"20229","0.0005972495791924727","0.0005972495791924727","0.0005972495791924727"
"20239","0.0006367056157731754","0.0006367056157731754","0.0006367056157731754"
"20249","0.0006409733171965996","0.0006409733171965996","0.0006409733171965996"
"20259","0.0006347460649701787","0.0006347460649701787","0.0006347460649701787"
"20269","0.000608497685284087","0.000608497685284087","0.000608497685284087"
"20279","0.0006903215329276226","0.0006903215329276226","0.0006903215329276226"
"20280","0.0005968608923448408","0.0005968608923448408","0.0005968608923448408"
"20281","0.0006092336854442292","0.0006092336854442292","0.0006092336854442292"
"20291","0.0005857777473830031","0.0005857777473830031","0.0005857777473830031"
"20301","0.0006823082009994183","0.0006823082009994183","0.0006823082009994183"
"20311","0.0006174880048955441","0.0006174880048955441","0.0006174880048955441"
"20321","0.000576852542412149","0.000576852542412149","0.000576852542412149"
"20331","0.0006765385725722754","0.0006765385725722754","0.0006765385725722754"
"20341","0.0005871342315699453","0.0005871342315699453","0.0005871342315699453"
"20351","0.0005987960460659173","0.0005987960460659173","0.0005987960460659173"
"20361","0.0005412815806723946","0.0005412815806723946","0.0005412815806723946"
"20371","0.0006085586406087899","0.0006085586406087899","0.0006085586406087899"
"20381","0.0006178207043875907","0.0006178207043875907","0.0006178207043875907"
"20391","0.0005864041127813675","0.0005864041127813675","0.0005864041127813675"
"20401","0.0005580573356728354","0.0005580573356728354","0.0005580573356728354"
"20411","0.0005992474046380099","0.0005992474046380099","0.0005992474046380099"
"20421","0.0006003295210042769","0.0006003295210042769","0.0006003295210042769"
"20431","0.000645290464579153","0.000645290464579153","0.000645290464579153"
"20441","0.000602719110397878","0.000602719110397878","0.000602719110397878"
"20451","0.0006661279744253411","0.0006661279744253411","0.0006661279744253411"
"20461","0.0005895457199458409","0.0005895457199458409","0.0005895457199458409"
"20471","0.000679528831623369","0.000679528831623369","0.000679528831623369"
"20481","0.0005841321215614948","0.0005841321215614948","0.0005841321215614948"
"20491","0.000574782662666763","0.000574782662666763","0.000574782662666763"
"20501","0.000620000371223101","0.000620000371223101","0.000620000371223101"
"20511","0.0005991306530257919","0.0005991306530257919","0.0005991306530257919"
"20521","0.0005874937779295445","0.0005874937779295445","0.0005874937779295445"
"20531","0.0005895353204766637","0.0005895353204766637","0.0005895353204766637"
"20541","0.0006467654713799951","0.0006467654713799951","0.0006467654713799951"
"20551","0.0006171631355748349","0.0006171631355748349","0.0006171631355748349"
"20561","0.0006046441008155846","0.0006046441008155846","0.0006046441008155846"
"20571","0.0005941378128593449","0.0005941378128593449","0.0005941378128593449"
"20581","0.0006021868309671423","0.0006021868309671423","0.0006021868309671423"
"20591","0.0005768655082873876","0.0005768655082873876","0.0005768655082873876"
"20592","0.0005875951723225891","0.0005875951723225891","0.0005875951723225891"
"20593","0.0006405257292529878","0.0006405257292529878","0.0006405257292529878"
"20603","0.000600604680197112","0.000600604680197112","0.000600604680197112"
"20613","0.0005714734394901279","0.0005714734394901279","0.0005714734394901279"
"20623","0.0006045831572023426","0.0006045831572023426","0.0006045831572023426"
"20633","0.0005988737520197897","0.0005988737520197897","0.0005988737520197897"
"20643","0.0005736296579924507","0.0005736296579924507","0.0005736296579924507"
"20653","0.0005978050085354391","0.0005978050085354391","0.0005978050085354391"
"20663","0.0006258908971604318","0.0006258908971604318","0.0006258908971604318"
"20673","0.0006286328761814983","0.0006286328761814983","0.0006286328761814983"
"20683","0.0005919589625471352","0.0005919589625471352","0.0005919589625471352"
"20693","0.0005642628684094003","0.0005642628684094003","0.0005642628684094003"
"20703","0.000644232636183089","0.000644232636183089","0.000644232636183089"
"20713","0.0006005916041951027","0.0006005916041951027","0.0006005916041951027"
"20723","0.0005885855710164744","0.0005885855710164744","0.0005885855710164744"
"20733","0.0005755104373969363","0.0005755104373969363","0.0005755104373969363"
"20743","0.0006415816472037881","0.0006415816472037881","0.0006415816472037881"
"20753","0.0005465066644261023","0.0005465066644261023","0.0005465066644261023"
"20763","0.0006659491499043681","0.0006659491499043681","0.0006659491499043681"
"20773","0.000621418510929824","0.000621418510929824","0.000621418510929824"
"20783","0.0006630986429066062","0.0006630986429066062","0.0006630986429066062"
"20793","0.0006610288142221697","0.0006610288142221697","0.0006610288142221697"
"20803","0.0006138672971025955","0.0006138672971025955","0.0006138672971025955"
"20813","0.0005973230042922949","0.0005973230042922949","0.0005973230042922949"
"20823","0.0005304125019963308","0.0005304125019963308","0.0005304125019963308"
"20833","0.0005722541632904139","0.0005722541632904139","0.0005722541632904139"
"20843","0.0006292329910077863","0.0006292329910077863","0.0006292329910077863"
"20853","0.0006453937043747765","0.0006453937043747765","0.0006453937043747765"
"20863","0.0006132704919957665","0.0006132704919957665","0.0006132704919957665"
"20873","0.0005559750285765974","0.0005559750285765974","0.0005559750285765974"
"20883","0.0006817877993157594","0.0006817877993157594","0.0006817877993157594"
"20893","0.0006639553798306813","0.0006639553798306813","0.0006639553798306813"
"20903","0.0005426068763155142","0.0005426068763155142","0.0005426068763155142"
"20904","0.0006024764536786041","0.0006024764536786041","0.0006024764536786041"
"20905","0.0005763591215691848","0.0005763591215691848","0.0005763591215691848"
"20915","0.0006422193026983704","0.0006422193026983704","0.0006422193026983704"
"20925","0.0006662130236483524","0.0006662130236483524","0.0006662130236483524"
"20935","0.000613003308908144","0.000613003308908144","0.000613003308908144"
"20945","0.0006188394901392309","0.0006188394901392309","0.0006188394901392309"
"20955","0.0006275035430967518","0.0006275035430967518","0.0006275035430967518"
"20965","0.0005632068658725819","0.0005632068658725819","0.0005632068658725819"
"20975","0.0006559272270347837","0.0006559272270347837","0.0006559272270347837"
"20985","0.0005803907555723523","0.0005803907555723523","0.0005803907555723523"
"20995","0.0005570389421573174","0.0005570389421573174","0.0005570389421573174"
"21005","0.0005591148992662583","0.0005591148992662583","0.0005591148992662583"
"21015","0.0005571506613657184","0.0005571506613657184","0.0005571506613657184"
"21025","0.0007145751970922719","0.0007145751970922719","0.0007145751970922719"
"21035","0.000575813810707728","0.000575813810707728","0.000575813810707728"
"21045","0.0005463372411713442","0.0005463372411713442","0.0005463372411713442"
"21055","0.0005636269193596528","0.0005636269193596528","0.0005636269193596528"
"21065","0.0006003415355044153","0.0006003415355044153","0.0006003415355044153"
"21075","0.0006569589093399606","0.0006569589093399606","0.0006569589093399606"
"21085","0.000664913758384991","0.000664913758384991","0.000664913758384991"
"21095","0.0005875194413952876","0.0005875194413952876","0.0005875194413952876"
"21105","0.0006816126191271926","0.0006816126191271926","0.0006816126191271926"
"21115","0.000603765746786562","0.000603765746786562","0.000603765746786562"
"21125","0.0006151628640719586","0.0006151628640719586","0.0006151628640719586"
"21135","0.0005697979583188977","0.0005697979583188977","0.0005697979583188977"
"21145","0.0005692738582174973","0.0005692738582174973","0.0005692738582174973"
"21155","0.000658148301086379","0.000658148301086379","0.000658148301086379"
"21165","0.0006574793458854563","0.0006574793458854563","0.0006574793458854563"
"21175","0.0007121791059786942","0.0007121791059786942","0.0007121791059786942"
"21185","0.0005845225708184866","0.0005845225708184866","0.0005845225708184866"
"21195","0.0005471319633285279","0.0005471319633285279","0.0005471319633285279"
"21205","0.0006227232304162627","0.0006227232304162627","0.0006227232304162627"
"21215","0.0005969863358324479","0.0005969863358324479","0.0005969863358324479"
"21216","0.0005776531646677003","0.0005776531646677003","0.0005776531646677003"
"21217","0.0006104932087616398","0.0006104932087616398","0.0006104932087616398"
"21227","0.0006249709797193912","0.0006249709797193912","0.0006249709797193912"
"21237","0.0005885028832938689","0.0005885028832938689","0.0005885028832938689"
"21247","0.0005748010245618347","0.0005748010245618347","0.0005748010245618347"
"21257","0.0006048193190973733","0.0006048193190973733","0.0006048193190973733"
"21267","0.0006112057340231257","0.0006112057340231257","0.0006112057340231257"
"21277","0.0006413895866362874","0.0006413895866362874","0.0006413895866362874"
"21287","0.000612172246117937","0.000612172246117937","0.000612172246117937"
"21297","0.000593337026231846","0.000593337026231846","0.000593337026231846"
"21307","0.0006305878953615341","0.0006305878953615341","0.0006305878953615341"
"21317","0.0005750761722589523","0.0005750761722589523","0.0005750761722589523"
"21327","0.0005579750504984781","0.0005579750504984781","0.0005579750504984781"
"21337","0.0005678256130469217","0.0005678256130469217","0.0005678256130469217"
"21347","0.0005423465798101676","0.0005423465798101676","0.0005423465798101676"
"21357","0.0005628587542265304","0.0005628587542265304","0.0005628587542265304"
"21367","0.0005561148333953536","0.0005561148333953536","0.0005561148333953536"
"21377","0.0006786800148519142","0.0006786800148519142","0.0006786800148519142"
"21387","0.0005697347922719547","0.0005697347922719547","0.0005697347922719547"
"21397","0.0005473032908361635","0.0005473032908361635","0.0005473032908361635"
"21407","0.000593495553001119","0.000593495553001119","0.000593495553001119"
"21417","0.0006324668453763232","0.0006324668453763232","0.0006324668453763232"
"21427","0.000577699959673858","0.000577699959673858","0.000577699959673858"
"21437","0.0005621192117585011","0.0005621192117585011","0.0005621192117585011"
"21447","0.0006281620136770928","0.0006281620136770928","0.0006281620136770928"
"21457","0.0005500894969126915","0.0005500894969126915","0.0005500894969126915"
"21467","0.0006072653519078086","0.0006072653519078086","0.0006072653519078086"
"21477","0.0006003301965026069","0.0006003301965026069","0.0006003301965026069"
"21487","0.0005877389677787649","0.0005877389677787649","0.0005877389677787649"
"21497","0.0006002396594671552","0.0006002396594671552","0.0006002396594671552"
"21507","0.0005728679822387262","0.0005728679822387262","0.0005728679822387262"
"21517","0.0006310031500728042","0.0006310031500728042","0.0006310031500728042"
"21527","0.0005890233509332279","0.0005890233509332279","0.0005890233509332279"
"21528","0.00057600658314737","0.00057600658314737","0.00057600658314737"
"21529","0.0005298834855937064","0.0005298834855937064","0.0005298834855937064"
"21539","0.0006329738094654931","0.0006329738094654931","0.0006329738094654931"
"21549","0.0005508548557759249","0.0005508548557759249","0.0005508548557759249"
"21559","0.0005626125503138545","0.0005626125503138545","0.0005626125503138545"
"21569","0.0005407289089050154","0.0005407289089050154","0.0005407289089050154"
"21579","0.0005755034981307392","0.0005755034981307392","0.0005755034981307392"
"21589","0.0006131842704669155","0.0006131842704669155","0.0006131842704669155"
"21599","0.0005936072442534262","0.0005936072442534262","0.0005936072442534262"
"21609","0.000607908009645842","0.000607908009645842","0.000607908009645842"
"21619","0.000660327174496168","0.000660327174496168","0.000660327174496168"
"21629","0.0005674825961083656","0.0005674825961083656","0.0005674825961083656"
"21639","0.0005860309238603264","0.0005860309238603264","0.0005860309238603264"
"21649","0.0005790875196712422","0.0005790875196712422","0.0005790875196712422"
"21659","0.0005515016014138596","0.0005515016014138596","0.0005515016014138596"
"21669","0.0006695714425042335","0.0006695714425042335","0.0006695714425042335"
"21679","0.0006157089793981664","0.0006157089793981664","0.0006157089793981664"
"21689","0.0006267085250417046","0.0006267085250417046","0.0006267085250417046"
"21699","0.0008252974923810008","0.0008252974923810008","0.0008252974923810008"
"21709","0.0006871284814536553","0.0006871284814536553","0.0006871284814536553"
"21719","0.0005409615476142432","0.0005409615476142432","0.0005409615476142432"
"21729","0.0006019178454287264","0.0006019178454287264","0.0006019178454287264"
"21739","0.0005892738714527446","0.0005892738714527446","0.0005892738714527446"
"21749","0.0006013651092228478","0.0006013651092228478","0.0006013651092228478"
"21759","0.0005399899999404518","0.0005399899999404518","0.0005399899999404518"
"21769","0.0006373572128885308","0.0006373572128885308","0.0006373572128885308"
"21779","0.0006196302785564299","0.0006196302785564299","0.0006196302785564299"
"21789","0.0005593869882404871","0.0005593869882404871","0.0005593869882404871"
"21799","0.0005841058800374774","0.0005841058800374774","0.0005841058800374774"
"21809","0.0005768121257347145","0.0005768121257347145","0.0005768121257347145"
"21819","0.0006232947441028211","0.0006232947441028211","0.0006232947441028211"
"21829","0.0005610675258486645","0.0005610675258486645","0.0005610675258486645"
"21839","0.0005936299715110144","0.0005936299715110144","0.0005936299715110144"
"21840","0.0006110666298734218","0.0006110666298734218","0.0006110666298734218"
"21841","0.000569894047200334","0.000569894047200334","0.000569894047200334"
"21851","0.0005601000492756887","0.0005601000492756887","0.0005601000492756887"
"21861","0.0006001295385736592","0.0006001295385736592","0.0006001295385736592"
"21871","0.0005683068513552074","0.0005683068513552074","0.0005683068513552074"
"21881","0.000620743527327272","0.000620743527327272","0.000620743527327272"
"21891","0.0005641407263284316","0.0005641407263284316","0.0005641407263284316"
"21901","0.0005895443661587313","0.0005895443661587313","0.0005895443661587313"
"21911","0.0005582094238330696","0.0005582094238330696","0.0005582094238330696"
"21921","0.0006741671556676597","0.0006741671556676597","0.0006741671556676597"
"21931","0.0005436107351763507","0.0005436107351763507","0.0005436107351763507"
"21941","0.0006963327781618552","0.0006963327781618552","0.0006963327781618552"
"21951","0.0005816617976944154","0.0005816617976944154","0.0005816617976944154"
"21961","0.0005799542472147318","0.0005799542472147318","0.0005799542472147318"
"21971","0.0005912208174173039","0.0005912208174173039","0.0005912208174173039"
"21981","0.0005544140123296148","0.0005544140123296148","0.0005544140123296148"
"21991","0.0006339690812445567","0.0006339690812445567","0.0006339690812445567"
"22001","0.000608438173457523","0.000608438173457523","0.000608438173457523"
"22011","0.0006151771433635809","0.0006151771433635809","0.0006151771433635809"
"22021","0.0005588193788722495","0.0005588193788722495","0.0005588193788722495"
"22031","0.0005628699627416236","0.0005628699627416236","0.0005628699627416236"
"22041","0.0005810705012209189","0.0005810705012209189","0.0005810705012209189"
"22051","0.00056028328370204","0.00056028328370204","0.00056028328370204"
"22061","0.00058997672425396","0.00058997672425396","0.00058997672425396"
"22071","0.0006420056468386678","0.0006420056468386678","0.0006420056468386678"
"22081","0.0005742883527185133","0.0005742883527185133","0.0005742883527185133"
"22091","0.000549695957769694","0.000549695957769694","0.000549695957769694"
"22101","0.0005723178994892629","0.0005723178994892629","0.0005723178994892629"
"22111","0.0005969065598242719","0.0005969065598242719","0.0005969065598242719"
"22121","0.0005811242617961681","0.0005811242617961681","0.0005811242617961681"
"22131","0.0007246154529999701","0.0007246154529999701","0.0007246154529999701"
"22141","0.0005706527297964783","0.0005706527297964783","0.0005706527297964783"
"22151","0.0006211765513533399","0.0006211765513533399","0.0006211765513533399"
"22152","0.0006419583150095323","0.0006419583150095323","0.0006419583150095323"
"22153","0.0006208770510085598","0.0006208770510085598","0.0006208770510085598"
"22163","0.0005461474345866505","0.0005461474345866505","0.0005461474345866505"
"22173","0.0006734746868552016","0.0006734746868552016","0.0006734746868552016"
"22183","0.0006668431593842754","0.0006668431593842754","0.0006668431593842754"
"22193","0.00054964911810848","0.00054964911810848","0.00054964911810848"
"22203","0.0005797698521611719","0.0005797698521611719","0.0005797698521611719"
"22213","0.0005896333423310017","0.0005896333423310017","0.0005896333423310017"
"22223","0.0005793358693570798","0.0005793358693570798","0.0005793358693570798"
"22233","0.000553913219450268","0.000553913219450268","0.000553913219450268"
"22243","0.0005583326788490781","0.0005583326788490781","0.0005583326788490781"
"22253","0.000621577383893934","0.000621577383893934","0.000621577383893934"
"22263","0.0006135303321903172","0.0006135303321903172","0.0006135303321903172"
"22273","0.0005975965978307216","0.0005975965978307216","0.0005975965978307216"
"22283","0.0005634371645330364","0.0005634371645330364","0.0005634371645330364"
"22293","0.0005610728670313626","0.0005610728670313626","0.0005610728670313626"
"22303","0.0006381795538408843","0.0006381795538408843","0.0006381795538408843"
"22313","0.0005472501086992058","0.0005472501086992058","0.0005472501086992058"
"22323","0.0006135846719232996","0.0006135846719232996","0.0006135846719232996"
"22333","0.0005899600825792225","0.0005899600825792225","0.0005899600825792225"
"22343","0.0005731174390479639","0.0005731174390479639","0.0005731174390479639"
"22353","0.0005811637503523246","0.0005811637503523246","0.0005811637503523246"
"22363","0.0005923902730608266","0.0005923902730608266","0.0005923902730608266"
"22373","0.0005797559512462951","0.0005797559512462951","0.0005797559512462951"
"22383","0.0005466530029461103","0.0005466530029461103","0.0005466530029461103"
"22393","0.0006153901543695352","0.0006153901543695352","0.0006153901543695352"
"22403","0.0005834971341555534","0.0005834971341555534","0.0005834971341555534"
"22413","0.0006222104993561796","0.0006222104993561796","0.0006222104993561796"
"22423","0.0006752618401628341","0.0006752618401628341","0.0006752618401628341"
"22433","0.0005916829967681974","0.0005916829967681974","0.0005916829967681974"
"22443","0.0005771455547125403","0.0005771455547125403","0.0005771455547125403"
"22453","0.0006516515245264552","0.0006516515245264552","0.0006516515245264552"
"22463","0.0005717948303303554","0.0005717948303303554","0.0005717948303303554"
"22464","0.0006782117971843664","0.0006782117971843664","0.0006782117971843664"
"22465","0.0006465044738851505","0.0006465044738851505","0.0006465044738851505"
"22475","0.0006179088675855413","0.0006179088675855413","0.0006179088675855413"
"22485","0.0006034753578247502","0.0006034753578247502","0.0006034753578247502"
"22495","0.0005445881187309476","0.0005445881187309476","0.0005445881187309476"
"22505","0.0005808382582620142","0.0005808382582620142","0.0005808382582620142"
"22515","0.0005892471894740045","0.0005892471894740045","0.0005892471894740045"
"22525","0.0006356235974962226","0.0006356235974962226","0.0006356235974962226"
"22535","0.0005569600872210272","0.0005569600872210272","0.0005569600872210272"
"22545","0.0006186564118436944","0.0006186564118436944","0.0006186564118436944"
"22555","0.0005745179244023254","0.0005745179244023254","0.0005745179244023254"
"22565","0.000576625236593556","0.000576625236593556","0.000576625236593556"
"22575","0.0005680330272311436","0.0005680330272311436","0.0005680330272311436"
"22585","0.0005562166302235025","0.0005562166302235025","0.0005562166302235025"
"22595","0.0006387714795909321","0.0006387714795909321","0.0006387714795909321"
"22605","0.0005556764202174673","0.0005556764202174673","0.0005556764202174673"
"22615","0.0006142644397318735","0.0006142644397318735","0.0006142644397318735"
"22625","0.0005863722842853962","0.0005863722842853962","0.0005863722842853962"
"22635","0.0005879045719279572","0.0005879045719279572","0.0005879045719279572"
"22645","0.0005842469054593266","0.0005842469054593266","0.0005842469054593266"
"22655","0.0005393789416213235","0.0005393789416213235","0.0005393789416213235"
"22665","0.0005373649843533215","0.0005373649843533215","0.0005373649843533215"
"22675","0.0005430312349995164","0.0005430312349995164","0.0005430312349995164"
"22685","0.0005528533545241051","0.0005528533545241051","0.0005528533545241051"
"22695","0.000634344397142908","0.000634344397142908","0.000634344397142908"
"22705","0.0006040262994898099","0.0006040262994898099","0.0006040262994898099"
"22715","0.0006380104011656529","0.0006380104011656529","0.0006380104011656529"
"22725","0.000575181109990734","0.000575181109990734","0.000575181109990734"
"22735","0.0006197637140633652","0.0006197637140633652","0.0006197637140633652"
"22745","0.0006119693667629644","0.0006119693667629644","0.0006119693667629644"
"22755","0.0006004829655248948","0.0006004829655248948","0.0006004829655248948"
"22765","0.0005791243687710205","0.0005791243687710205","0.0005791243687710205"
"22775","0.0005754410080241359","0.0005754410080241359","0.0005754410080241359"
"22776","0.0006094077199871479","0.0006094077199871479","0.0006094077199871479"
"22777","0.000585915954583226","0.000585915954583226","0.000585915954583226"
"22787","0.0006506822587033625","0.0006506822587033625","0.0006506822587033625"
"22797","0.0005878908655570403","0.0005878908655570403","0.0005878908655570403"
"22807","0.0006294205706727995","0.0006294205706727995","0.0006294205706727995"
"22817","0.0005863192328321949","0.0005863192328321949","0.0005863192328321949"
"22827","0.0006168464074508898","0.0006168464074508898","0.0006168464074508898"
"22837","0.000562302674867977","0.000562302674867977","0.000562302674867977"
"22847","0.0005423243013043664","0.0005423243013043664","0.0005423243013043664"
"22857","0.0005954195976752769","0.0005954195976752769","0.0005954195976752769"
"22867","0.0006585351416312701","0.0006585351416312701","0.0006585351416312701"
"22877","0.000570728707223001","0.000570728707223001","0.000570728707223001"
"22887","0.0006533747611318061","0.0006533747611318061","0.0006533747611318061"
"22897","0.000593292744345961","0.000593292744345961","0.000593292744345961"
"22907","0.000559631287582145","0.000559631287582145","0.000559631287582145"
"22917","0.0005965465339714891","0.0005965465339714891","0.0005965465339714891"
"22927","0.0005393846683251364","0.0005393846683251364","0.0005393846683251364"
"22937","0.0006013191176075836","0.0006013191176075836","0.0006013191176075836"
"22947","0.0005995104292001889","0.0005995104292001889","0.0005995104292001889"
"22957","0.0006274285818386248","0.0006274285818386248","0.0006274285818386248"
"22967","0.0005889315748939481","0.0005889315748939481","0.0005889315748939481"
"22977","0.0005447576479156108","0.0005447576479156108","0.0005447576479156108"
"22987","0.0005970305970189762","0.0005970305970189762","0.0005970305970189762"
"22997","0.0005723003778569824","0.0005723003778569824","0.0005723003778569824"
"23007","0.0005651462158114629","0.0005651462158114629","0.0005651462158114629"
"23017","0.000637252619560337","0.000637252619560337","0.000637252619560337"
"23027","0.0005637407525554277","0.0005637407525554277","0.0005637407525554277"
"23037","0.000573202178333382","0.000573202178333382","0.000573202178333382"
"23047","0.0005810771516702231","0.0005810771516702231","0.0005810771516702231"
"23057","0.000603057606199584","0.000603057606199584","0.000603057606199584"
"23067","0.0006133104383272462","0.0006133104383272462","0.0006133104383272462"
"23077","0.000580050134323133","0.000580050134323133","0.000580050134323133"
"23087","0.0005437317115021094","0.0005437317115021094","0.0005437317115021094"
"23088","0.0006433487541678499","0.0006433487541678499","0.0006433487541678499"
"23089","0.0006189492740344237","0.0006189492740344237","0.0006189492740344237"
"23099","0.0006690997622365265","0.0006690997622365265","0.0006690997622365265"
"23109","0.0005687331817706789","0.0005687331817706789","0.0005687331817706789"
"23119","0.0005638752306553412","0.0005638752306553412","0.0005638752306553412"
"23129","0.0006202574154803704","0.0006202574154803704","0.0006202574154803704"
"23139","0.0006087492035722122","0.0006087492035722122","0.0006087492035722122"
"23149","0.0006189701476226229","0.0006189701476226229","0.0006189701476226229"
"23159","0.0006050550615031437","0.0006050550615031437","0.0006050550615031437"
"23169","0.0005971543027735453","0.0005971543027735453","0.0005971543027735453"
"23179","0.000670085725270656","0.000670085725270656","0.000670085725270656"
"23189","0.0006481059537285568","0.0006481059537285568","0.0006481059537285568"
"23199","0.0006312013690637044","0.0006312013690637044","0.0006312013690637044"
"23209","0.0005600976711457739","0.0005600976711457739","0.0005600976711457739"
"23219","0.0006597576384507185","0.0006597576384507185","0.0006597576384507185"
"23229","0.0005991620905774054","0.0005991620905774054","0.0005991620905774054"
"23239","0.0005655369523321627","0.0005655369523321627","0.0005655369523321627"
"23249","0.0005628108546608133","0.0005628108546608133","0.0005628108546608133"
"23259","0.0006508468419275424","0.0006508468419275424","0.0006508468419275424"
"23269","0.0005740502761138602","0.0005740502761138602","0.0005740502761138602"
"23279","0.0005432273351967114","0.0005432273351967114","0.0005432273351967114"
"23289","0.0005827597558598561","0.0005827597558598561","0.0005827597558598561"
"23299","0.000610756645466994","0.000610756645466994","0.000610756645466994"
"23309","0.0006115163955363126","0.0006115163955363126","0.0006115163955363126"
"23319","0.0005740578172695367","0.0005740578172695367","0.0005740578172695367"
"23329","0.0006266749946096986","0.0006266749946096986","0.0006266749946096986"
"23339","0.00055935513734073","0.00055935513734073","0.00055935513734073"
"23349","0.0006490544955224533","0.0006490544955224533","0.0006490544955224533"
"23359","0.0005611559233763905","0.0005611559233763905","0.0005611559233763905"
"23369","0.0006159439087110599","0.0006159439087110599","0.0006159439087110599"
"23379","0.0005379753436662406","0.0005379753436662406","0.0005379753436662406"
"23389","0.000547389616030891","0.000547389616030891","0.000547389616030891"
"23399","0.000633688244393772","0.000633688244393772","0.000633688244393772"
"23400","0.0005736950247993925","0.0005736950247993925","0.0005736950247993925"
"23401","0.0006054202530256967","0.0006054202530256967","0.0006054202530256967"
"23411","0.0006268532511129728","0.0006268532511129728","0.0006268532511129728"
"23421","0.0005895352256803836","0.0005895352256803836","0.0005895352256803836"
"23431","0.0005987680959109872","0.0005987680959109872","0.0005987680959109872"
"23441","0.0006304641236214198","0.0006304641236214198","0.0006304641236214198"
"23451","0.0005556267151795431","0.0005556267151795431","0.0005556267151795431"
"23461","0.000682464441573074","0.000682464441573074","0.000682464441573074"
"23471","0.000627423461831399","0.000627423461831399","0.000627423461831399"
"23481","0.0005697541261946726","0.0005697541261946726","0.0005697541261946726"
"23491","0.0005813973693922054","0.0005813973693922054","0.0005813973693922054"
"23501","0.0006807523762361527","0.0006807523762361527","0.0006807523762361527"
"23511","0.0005831223431822148","0.0005831223431822148","0.0005831223431822148"
"23521","0.0006219071886694092","0.0006219071886694092","0.0006219071886694092"
"23531","0.000677783528773669","0.000677783528773669","0.000677783528773669"
"23541","0.0005746623363751559","0.0005746623363751559","0.0005746623363751559"
"23551","0.0005942626569177908","0.0005942626569177908","0.0005942626569177908"
"23561","0.0006294957991068101","0.0006294957991068101","0.0006294957991068101"
"23571","0.000549777793880663","0.000549777793880663","0.000549777793880663"
"23581","0.0007040269201985083","0.0007040269201985083","0.0007040269201985083"
"23591","0.0005077895281764622","0.0005077895281764622","0.0005077895281764622"
"23601","0.0005750193868158572","0.0005750193868158572","0.0005750193868158572"
"23611","0.0005818383655545303","0.0005818383655545303","0.0005818383655545303"
"23621","0.0005782888216133001","0.0005782888216133001","0.0005782888216133001"
"23631","0.0005636638751370588","0.0005636638751370588","0.0005636638751370588"
"23641","0.0005468904581513417","0.0005468904581513417","0.0005468904581513417"
"23651","0.0006843119022992295","0.0006843119022992295","0.0006843119022992295"
"23661","0.0005601518024656187","0.0005601518024656187","0.0005601518024656187"
"23671","0.000628911262209092","0.000628911262209092","0.000628911262209092"
"23681","0.0006214924208238964","0.0006214924208238964","0.0006214924208238964"
"23691","0.0005687423976156184","0.0005687423976156184","0.0005687423976156184"
"23701","0.0005519835370667018","0.0005519835370667018","0.0005519835370667018"
"23711","0.0005783018184914856","0.0005783018184914856","0.0005783018184914856"
"23712","0.0006005017142848351","0.0006005017142848351","0.0006005017142848351"
"23713","0.0006009242567845167","0.0006009242567845167","0.0006009242567845167"
"23723","0.0006216798542005112","0.0006216798542005112","0.0006216798542005112"
"23733","0.0005369539913263557","0.0005369539913263557","0.0005369539913263557"
"23743","0.0005988989936387134","0.0005988989936387134","0.0005988989936387134"
"23753","0.0005516581819418506","0.0005516581819418506","0.0005516581819418506"
"23763","0.000579912711797006","0.000579912711797006","0.000579912711797006"
"23773","0.0005323491158042153","0.0005323491158042153","0.0005323491158042153"
"23783","0.0005579549155513389","0.0005579549155513389","0.0005579549155513389"
"23793","0.0006245296772981934","0.0006245296772981934","0.0006245296772981934"
"23803","0.0005486146922455503","0.0005486146922455503","0.0005486146922455503"
"23813","0.0005452058644831354","0.0005452058644831354","0.0005452058644831354"
"23823","0.0006146255386321699","0.0006146255386321699","0.0006146255386321699"
"23833","0.0006498439711782573","0.0006498439711782573","0.0006498439711782573"
"23843","0.0006249442709413834","0.0006249442709413834","0.0006249442709413834"
"23853","0.0006944729447076255","0.0006944729447076255","0.0006944729447076255"
"23863","0.0005673654575600971","0.0005673654575600971","0.0005673654575600971"
"23873","0.0005670600020942458","0.0005670600020942458","0.0005670600020942458"
"23883","0.0006807173977421679","0.0006807173977421679","0.0006807173977421679"
"23893","0.0006441577841106752","0.0006441577841106752","0.0006441577841106752"
"23903","0.000575697467208279","0.000575697467208279","0.000575697467208279"
"23913","0.0005948593717415432","0.0005948593717415432","0.0005948593717415432"
"23923","0.0005695076837541954","0.0005695076837541954","0.0005695076837541954"
"23933","0.0005763977428829829","0.0005763977428829829","0.0005763977428829829"
"23943","0.0005884434704994089","0.0005884434704994089","0.0005884434704994089"
"23953","0.0005655201540464609","0.0005655201540464609","0.0005655201540464609"
"23963","0.0005724654213840965","0.0005724654213840965","0.0005724654213840965"
